Year,Quarter,Month,Day,Median of FILEDISP_DAYS,PRETRIAL
2020,Qtr 4,December,8,90,Detained
2020,Qtr 4,December,8,601,ROR/Bonded
2020,Qtr 4,December,9,166,Detained
2020,Qtr 4,December,9,344,ROR/Bonded
2020,Qtr 4,December,10,35,Detained
2020,Qtr 4,December,10,149,ROR/Bonded
2020,Qtr 4,December,11,195,Detained
2020,Qtr 4,December,11,581,ROR/Bonded
2020,Qtr 4,December,14,130,Detained
2020,Qtr 4,December,14,266,ROR/Bonded
2020,Qtr 4,December,15,87,Detained
2020,Qtr 4,December,15,222,ROR/Bonded
2020,Qtr 4,December,16,77,Detained
2020,Qtr 4,December,16,289,ROR/Bonded
2020,Qtr 4,December,17,184,Detained
2020,Qtr 4,December,17,412,ROR/Bonded
2020,Qtr 4,December,18,591,Detained
2020,Qtr 4,December,21,226,ROR/Bonded
2020,Qtr 4,December,22,63,Detained
2020,Qtr 4,December,23,68,Detained
2020,Qtr 4,December,28,198,Detained
2020,Qtr 4,December,29,17,Detained
2020,Qtr 4,December,29,11,ROR/Bonded
2020,Qtr 4,December,30,89,Detained
2021,Qtr 1,January,4,173,Detained
2021,Qtr 1,January,4,333,ROR/Bonded
2021,Qtr 1,January,5,124,Detained
2021,Qtr 1,January,5,178,ROR/Bonded
2021,Qtr 1,January,6,212,Detained
2021,Qtr 1,January,6,499,ROR/Bonded
2021,Qtr 1,January,7,217,Detained
2021,Qtr 1,January,7,421,ROR/Bonded
2021,Qtr 1,January,8,2577,Detained
2021,Qtr 1,January,8,576,ROR/Bonded
2021,Qtr 1,January,11,223,Detained
2021,Qtr 1,January,11,462,ROR/Bonded
2021,Qtr 1,January,12,451,Detained
2021,Qtr 1,January,12,580,ROR/Bonded
2021,Qtr 1,January,13,190,Detained
2021,Qtr 1,January,13,364,ROR/Bonded
2021,Qtr 1,January,14,218,Detained
2021,Qtr 1,January,14,269,ROR/Bonded
2021,Qtr 1,January,15,539,Detained
2021,Qtr 1,January,15,591,ROR/Bonded
2021,Qtr 1,January,19,325,Detained
2021,Qtr 1,January,19,537,ROR/Bonded
2021,Qtr 1,January,20,252,Detained
2021,Qtr 1,January,20,518,ROR/Bonded
2021,Qtr 1,January,21,305,Detained
2021,Qtr 1,January,21,479,ROR/Bonded
2021,Qtr 1,January,22,359,Detained
2021,Qtr 1,January,22,194,ROR/Bonded
2021,Qtr 1,January,25,314,Detained
2021,Qtr 1,January,25,206,ROR/Bonded
2021,Qtr 1,January,26,110,Detained
2021,Qtr 1,January,26,262,ROR/Bonded
2021,Qtr 1,January,27,103,Detained
2021,Qtr 1,January,27,337,ROR/Bonded
2021,Qtr 1,January,28,160,Detained
2021,Qtr 1,January,28,436,ROR/Bonded
2021,Qtr 1,January,29,404,Detained
2021,Qtr 1,January,29,265,ROR/Bonded
2021,Qtr 1,February,1,417,Detained
2021,Qtr 1,February,1,292,ROR/Bonded
2021,Qtr 1,February,2,173,Detained
2021,Qtr 1,February,2,265,ROR/Bonded
2021,Qtr 1,February,3,616,Detained
2021,Qtr 1,February,3,433,ROR/Bonded
2021,Qtr 1,February,4,314,Detained
2021,Qtr 1,February,4,344,ROR/Bonded
2021,Qtr 1,February,5,1080,Detained
2021,Qtr 1,February,5,459,ROR/Bonded
2021,Qtr 1,February,8,213,Detained
2021,Qtr 1,February,8,314,ROR/Bonded
2021,Qtr 1,February,9,161,Detained
2021,Qtr 1,February,9,267,ROR/Bonded
2021,Qtr 1,February,10,162,Detained
2021,Qtr 1,February,10,251,ROR/Bonded
2021,Qtr 1,February,11,307,Detained
2021,Qtr 1,February,11,155,ROR/Bonded
2021,Qtr 1,February,16,92,Detained
2021,Qtr 1,February,16,143,ROR/Bonded
2021,Qtr 1,February,17,248,Detained
2021,Qtr 1,February,17,301,ROR/Bonded
2021,Qtr 1,February,18,113,Detained
2021,Qtr 1,February,18,409,ROR/Bonded
2021,Qtr 1,February,19,443,Detained
2021,Qtr 1,February,19,390,ROR/Bonded
2021,Qtr 1,February,22,280,Detained
2021,Qtr 1,February,22,268,ROR/Bonded
2021,Qtr 1,February,23,113,Detained
2021,Qtr 1,February,23,431,ROR/Bonded
2021,Qtr 1,February,24,296,Detained
2021,Qtr 1,February,24,398,ROR/Bonded
2021,Qtr 1,February,25,272,Detained
2021,Qtr 1,February,25,111,ROR/Bonded
2021,Qtr 1,February,26,337,Detained
2021,Qtr 1,February,26,168,ROR/Bonded
2021,Qtr 1,March,1,157,Detained
2021,Qtr 1,March,1,224,ROR/Bonded
2021,Qtr 1,March,2,125,Detained
2021,Qtr 1,March,2,480,ROR/Bonded
2021,Qtr 1,March,3,58,Detained
2021,Qtr 1,March,3,315,ROR/Bonded
2021,Qtr 1,March,4,197,Detained
2021,Qtr 1,March,4,367,ROR/Bonded
2021,Qtr 1,March,5,593,Detained
2021,Qtr 1,March,5,77,ROR/Bonded
2021,Qtr 1,March,8,125,Detained
2021,Qtr 1,March,8,292,ROR/Bonded
2021,Qtr 1,March,9,378,Detained
2021,Qtr 1,March,9,332,ROR/Bonded
2021,Qtr 1,March,10,147,Detained
2021,Qtr 1,March,10,72,ROR/Bonded
2021,Qtr 1,March,11,149,Detained
2021,Qtr 1,March,11,288,ROR/Bonded
2021,Qtr 1,March,12,86,Detained
2021,Qtr 1,March,15,137,Detained
2021,Qtr 1,March,15,463,ROR/Bonded
2021,Qtr 1,March,16,131,Detained
2021,Qtr 1,March,16,370,ROR/Bonded
2021,Qtr 1,March,17,211,Detained
2021,Qtr 1,March,17,471,ROR/Bonded
2021,Qtr 1,March,18,125,Detained
2021,Qtr 1,March,18,287,ROR/Bonded
2021,Qtr 1,March,19,632,Detained
2021,Qtr 1,March,19,404,ROR/Bonded
2021,Qtr 1,March,22,326,Detained
2021,Qtr 1,March,22,422,ROR/Bonded
2021,Qtr 1,March,23,194,Detained
2021,Qtr 1,March,23,125,ROR/Bonded
2021,Qtr 1,March,24,120,Detained
2021,Qtr 1,March,24,249,ROR/Bonded
2021,Qtr 1,March,25,208,Detained
2021,Qtr 1,March,25,394,ROR/Bonded
2021,Qtr 1,March,26,220,Detained
2021,Qtr 1,March,26,184,ROR/Bonded
2021,Qtr 1,March,28,90,ROR/Bonded
2021,Qtr 1,March,29,188,Detained
2021,Qtr 1,March,29,227,ROR/Bonded
2021,Qtr 1,March,30,103,Detained
2021,Qtr 1,March,30,314,ROR/Bonded
2021,Qtr 2,April,1,597,Detained
2021,Qtr 2,April,1,316,ROR/Bonded
2021,Qtr 2,April,2,597,Detained
2021,Qtr 2,April,2,2590,ROR/Bonded
2021,Qtr 2,April,5,91,Detained
2021,Qtr 2,April,5,505,ROR/Bonded
2021,Qtr 2,April,6,350,Detained
2021,Qtr 2,April,6,310,ROR/Bonded
2021,Qtr 2,April,7,92,Detained
2021,Qtr 2,April,7,354,ROR/Bonded
2021,Qtr 2,April,8,1417,Detained
2021,Qtr 2,April,8,120,ROR/Bonded
2021,Qtr 2,April,9,437,Detained
2021,Qtr 2,April,12,161,Detained
2021,Qtr 2,April,12,434,ROR/Bonded
2021,Qtr 2,April,13,208,Detained
2021,Qtr 2,April,13,322,ROR/Bonded
2021,Qtr 2,April,14,172,Detained
2021,Qtr 2,April,14,348,ROR/Bonded
2021,Qtr 2,April,15,144,Detained
2021,Qtr 2,April,15,255,ROR/Bonded
2021,Qtr 2,April,16,151,Detained
2021,Qtr 2,April,16,350,ROR/Bonded
2021,Qtr 2,April,19,200,Detained
2021,Qtr 2,April,19,327,ROR/Bonded
2021,Qtr 2,April,20,221,Detained
2021,Qtr 2,April,20,217,ROR/Bonded
2021,Qtr 2,April,21,253,Detained
2021,Qtr 2,April,21,341,ROR/Bonded
2021,Qtr 2,April,22,262,Detained
2021,Qtr 2,April,22,295,ROR/Bonded
2021,Qtr 2,April,23,77,Detained
2021,Qtr 2,April,23,71,ROR/Bonded
2021,Qtr 2,April,26,245,Detained
2021,Qtr 2,April,26,521,ROR/Bonded
2021,Qtr 2,April,27,99,Detained
2021,Qtr 2,April,27,175,ROR/Bonded
2021,Qtr 2,April,28,217,Detained
2021,Qtr 2,April,28,289,ROR/Bonded
2021,Qtr 2,April,29,44,Detained
2021,Qtr 2,April,29,445,ROR/Bonded
2021,Qtr 2,May,3,78,Detained
2021,Qtr 2,May,3,185,ROR/Bonded
2021,Qtr 2,May,4,39,Detained
2021,Qtr 2,May,4,417,ROR/Bonded
2021,Qtr 2,May,5,267,Detained
2021,Qtr 2,May,5,347,ROR/Bonded
2021,Qtr 2,May,6,72,Detained
2021,Qtr 2,May,6,170,ROR/Bonded
2021,Qtr 2,May,7,353,Detained
2021,Qtr 2,May,7,224,ROR/Bonded
2021,Qtr 2,May,10,236,Detained
2021,Qtr 2,May,10,300,ROR/Bonded
2021,Qtr 2,May,11,129,Detained
2021,Qtr 2,May,11,369,ROR/Bonded
2021,Qtr 2,May,12,163,Detained
2021,Qtr 2,May,12,232,ROR/Bonded
2021,Qtr 2,May,13,296,Detained
2021,Qtr 2,May,13,443,ROR/Bonded
2021,Qtr 2,May,14,161,Detained
2021,Qtr 2,May,14,363,ROR/Bonded
2021,Qtr 2,May,17,321,Detained
2021,Qtr 2,May,17,268,ROR/Bonded
2021,Qtr 2,May,18,337,Detained
2021,Qtr 2,May,18,263,ROR/Bonded
2021,Qtr 2,May,19,130,Detained
2021,Qtr 2,May,19,352,ROR/Bonded
2021,Qtr 2,May,20,209,Detained
2021,Qtr 2,May,20,171,ROR/Bonded
2021,Qtr 2,May,21,243,Detained
2021,Qtr 2,May,21,335,ROR/Bonded
2021,Qtr 2,May,24,217,Detained
2021,Qtr 2,May,24,170,ROR/Bonded
2021,Qtr 2,May,25,179,Detained
2021,Qtr 2,May,25,154,ROR/Bonded
2021,Qtr 2,May,26,95,Detained
2021,Qtr 2,May,26,567,ROR/Bonded
2021,Qtr 2,May,27,169,Detained
2021,Qtr 2,May,27,308,ROR/Bonded
2021,Qtr 2,May,28,392,Detained
2021,Qtr 2,June,1,174,Detained
2021,Qtr 2,June,1,327,ROR/Bonded
2021,Qtr 2,June,2,207,Detained
2021,Qtr 2,June,2,197,ROR/Bonded
2021,Qtr 2,June,3,163,Detained
2021,Qtr 2,June,3,209,ROR/Bonded
2021,Qtr 2,June,4,331,Detained
2021,Qtr 2,June,4,4211,ROR/Bonded
2021,Qtr 2,June,7,426,Detained
2021,Qtr 2,June,7,229,ROR/Bonded
2021,Qtr 2,June,8,140,Detained
2021,Qtr 2,June,8,316,ROR/Bonded
2021,Qtr 2,June,9,386,Detained
2021,Qtr 2,June,9,192,ROR/Bonded
2021,Qtr 2,June,10,156,Detained
2021,Qtr 2,June,10,261,ROR/Bonded
2021,Qtr 2,June,11,319,Detained
2021,Qtr 2,June,11,1184,ROR/Bonded
2021,Qtr 2,June,14,489,Detained
2021,Qtr 2,June,14,323,ROR/Bonded
2021,Qtr 2,June,15,193,Detained
2021,Qtr 2,June,15,377,ROR/Bonded
2021,Qtr 2,June,16,148,Detained
2021,Qtr 2,June,16,269,ROR/Bonded
2021,Qtr 2,June,17,372,Detained
2021,Qtr 2,June,17,330,ROR/Bonded
2021,Qtr 2,June,21,228,Detained
2021,Qtr 2,June,21,271,ROR/Bonded
2021,Qtr 2,June,22,125,Detained
2021,Qtr 2,June,22,249,ROR/Bonded
2021,Qtr 2,June,23,100,Detained
2021,Qtr 2,June,23,229,ROR/Bonded
2021,Qtr 2,June,24,109,Detained
2021,Qtr 2,June,24,252,ROR/Bonded
2021,Qtr 2,June,25,43,Detained
2021,Qtr 2,June,25,115,ROR/Bonded
2021,Qtr 2,June,28,168,Detained
2021,Qtr 2,June,28,1423,ROR/Bonded
2021,Qtr 2,June,29,266,Detained
2021,Qtr 2,June,29,201,ROR/Bonded
2021,Qtr 2,June,30,16,Detained
2021,Qtr 2,June,30,557,ROR/Bonded
2021,Qtr 3,July,1,559,Detained
2021,Qtr 3,July,1,288,ROR/Bonded
2021,Qtr 3,July,2,212,Detained
2021,Qtr 3,July,2,257,ROR/Bonded
2021,Qtr 3,July,6,217,Detained
2021,Qtr 3,July,6,291,ROR/Bonded
2021,Qtr 3,July,7,92,Detained
2021,Qtr 3,July,7,216,ROR/Bonded
2021,Qtr 3,July,8,201,Detained
2021,Qtr 3,July,8,238,ROR/Bonded
2021,Qtr 3,July,9,303,Detained
2021,Qtr 3,July,9,255,ROR/Bonded
2021,Qtr 3,July,12,135,Detained
2021,Qtr 3,July,12,234,ROR/Bonded
2021,Qtr 3,July,13,126,Detained
2021,Qtr 3,July,13,242,ROR/Bonded
2021,Qtr 3,July,14,54,Detained
2021,Qtr 3,July,14,1574,ROR/Bonded
2021,Qtr 3,July,15,131,Detained
2021,Qtr 3,July,15,339,ROR/Bonded
2021,Qtr 3,July,16,182,Detained
2021,Qtr 3,July,16,188,ROR/Bonded
2021,Qtr 3,July,19,314,Detained
2021,Qtr 3,July,19,445,ROR/Bonded
2021,Qtr 3,July,20,110,Detained
2021,Qtr 3,July,20,258,ROR/Bonded
2021,Qtr 3,July,21,92,Detained
2021,Qtr 3,July,21,231,ROR/Bonded
2021,Qtr 3,July,22,141,Detained
2021,Qtr 3,July,22,231,ROR/Bonded
2021,Qtr 3,July,23,3508,Detained
2021,Qtr 3,July,23,4586,ROR/Bonded
2021,Qtr 3,July,26,123,Detained
2021,Qtr 3,July,26,368,ROR/Bonded
2021,Qtr 3,July,27,195,Detained
2021,Qtr 3,July,27,279,ROR/Bonded
2021,Qtr 3,July,28,253,Detained
2021,Qtr 3,July,28,495,ROR/Bonded
2021,Qtr 3,July,29,112,Detained
2021,Qtr 3,July,29,429,ROR/Bonded
2021,Qtr 3,July,30,556,Detained
2021,Qtr 3,July,30,120,ROR/Bonded
2021,Qtr 3,August,2,125,Detained
2021,Qtr 3,August,2,299,ROR/Bonded
2021,Qtr 3,August,3,198,Detained
2021,Qtr 3,August,3,424,ROR/Bonded
2021,Qtr 3,August,4,434,Detained
2021,Qtr 3,August,4,335,ROR/Bonded
2021,Qtr 3,August,5,248,Detained
2021,Qtr 3,August,5,293,ROR/Bonded
2021,Qtr 3,August,6,148,Detained
2021,Qtr 3,August,6,218,ROR/Bonded
2021,Qtr 3,August,8,411,Detained
2021,Qtr 3,August,9,139,Detained
2021,Qtr 3,August,9,291,ROR/Bonded
2021,Qtr 3,August,10,150,Detained
2021,Qtr 3,August,10,294,ROR/Bonded
2021,Qtr 3,August,11,110,Detained
2021,Qtr 3,August,11,211,ROR/Bonded
2021,Qtr 3,August,12,148,Detained
2021,Qtr 3,August,12,331,ROR/Bonded
2021,Qtr 3,August,13,185,Detained
2021,Qtr 3,August,13,308,ROR/Bonded
2021,Qtr 3,August,16,269,Detained
2021,Qtr 3,August,16,217,ROR/Bonded
2021,Qtr 3,August,17,106,Detained
2021,Qtr 3,August,17,370,ROR/Bonded
2021,Qtr 3,August,18,102,Detained
2021,Qtr 3,August,18,514,ROR/Bonded
2021,Qtr 3,August,19,541,Detained
2021,Qtr 3,August,19,279,ROR/Bonded
2021,Qtr 3,August,20,151,Detained
2021,Qtr 3,August,20,438,ROR/Bonded
2021,Qtr 3,August,23,187,Detained
2021,Qtr 3,August,23,385,ROR/Bonded
2021,Qtr 3,August,24,46,Detained
2021,Qtr 3,August,24,202,ROR/Bonded
2021,Qtr 3,August,25,85,Detained
2021,Qtr 3,August,25,336,ROR/Bonded
2021,Qtr 3,August,26,508,Detained
2021,Qtr 3,August,26,357,ROR/Bonded
2021,Qtr 3,August,27,87,Detained
2021,Qtr 3,August,27,346,ROR/Bonded
2021,Qtr 3,August,30,124,Detained
2021,Qtr 3,August,30,200,ROR/Bonded
2021,Qtr 3,August,31,161,Detained
2021,Qtr 3,August,31,334,ROR/Bonded
2021,Qtr 3,September,1,275,Detained
2021,Qtr 3,September,1,245,ROR/Bonded
2021,Qtr 3,September,2,368,Detained
2021,Qtr 3,September,2,276,ROR/Bonded
2021,Qtr 3,September,3,243,Detained
2021,Qtr 3,September,7,148,Detained
2021,Qtr 3,September,7,452,ROR/Bonded
2021,Qtr 3,September,8,217,Detained
2021,Qtr 3,September,8,290,ROR/Bonded
2021,Qtr 3,September,9,170,Detained
2021,Qtr 3,September,9,274,ROR/Bonded
2021,Qtr 3,September,10,77,Detained
2021,Qtr 3,September,10,276,ROR/Bonded
2021,Qtr 3,September,13,186,Detained
2021,Qtr 3,September,13,223,ROR/Bonded
2021,Qtr 3,September,14,185,Detained
2021,Qtr 3,September,14,247,ROR/Bonded
2021,Qtr 3,September,15,50,Detained
2021,Qtr 3,September,15,398,ROR/Bonded
2021,Qtr 3,September,16,199,Detained
2021,Qtr 3,September,16,388,ROR/Bonded
2021,Qtr 3,September,17,144,Detained
2021,Qtr 3,September,17,65,ROR/Bonded
2021,Qtr 3,September,20,173,Detained
2021,Qtr 3,September,20,391,ROR/Bonded
2021,Qtr 3,September,21,144,Detained
2021,Qtr 3,September,21,367,ROR/Bonded
2021,Qtr 3,September,22,294,Detained
2021,Qtr 3,September,22,392,ROR/Bonded
2021,Qtr 3,September,23,1089,Detained
2021,Qtr 3,September,23,350,ROR/Bonded
2021,Qtr 3,September,24,590,Detained
2021,Qtr 3,September,24,348,ROR/Bonded
2021,Qtr 3,September,27,97,Detained
2021,Qtr 3,September,27,164,ROR/Bonded
2021,Qtr 3,September,28,206,Detained
2021,Qtr 3,September,28,264,ROR/Bonded
2021,Qtr 3,September,29,237,Detained
2021,Qtr 3,September,29,217,ROR/Bonded
2021,Qtr 3,September,30,198,Detained
2021,Qtr 3,September,30,249,ROR/Bonded
2021,Qtr 4,October,1,280,Detained
2021,Qtr 4,October,1,324,ROR/Bonded
2021,Qtr 4,October,4,196,Detained
2021,Qtr 4,October,4,326,ROR/Bonded
2021,Qtr 4,October,5,125,Detained
2021,Qtr 4,October,5,340,ROR/Bonded
2021,Qtr 4,October,6,196,Detained
2021,Qtr 4,October,6,607,ROR/Bonded
2021,Qtr 4,October,7,176,Detained
2021,Qtr 4,October,7,238,ROR/Bonded
2021,Qtr 4,October,8,106,Detained
2021,Qtr 4,October,8,588,ROR/Bonded
2021,Qtr 4,October,12,147,Detained
2021,Qtr 4,October,12,279,ROR/Bonded
2021,Qtr 4,October,13,330,Detained
2021,Qtr 4,October,13,241,ROR/Bonded
2021,Qtr 4,October,14,276,Detained
2021,Qtr 4,October,14,268,ROR/Bonded
2021,Qtr 4,October,15,443,Detained
2021,Qtr 4,October,15,186,ROR/Bonded
2021,Qtr 4,October,18,132,Detained
2021,Qtr 4,October,18,258,ROR/Bonded
2021,Qtr 4,October,19,119,Detained
2021,Qtr 4,October,19,307,ROR/Bonded
2021,Qtr 4,October,20,411,Detained
2021,Qtr 4,October,20,187,ROR/Bonded
2021,Qtr 4,October,21,104,Detained
2021,Qtr 4,October,21,572,ROR/Bonded
2021,Qtr 4,October,22,743,Detained
2021,Qtr 4,October,22,614,ROR/Bonded
2021,Qtr 4,October,23,388,ROR/Bonded
2021,Qtr 4,October,25,259,Detained
2021,Qtr 4,October,25,302,ROR/Bonded
2021,Qtr 4,October,26,105,Detained
2021,Qtr 4,October,26,336,ROR/Bonded
2021,Qtr 4,October,27,128,Detained
2021,Qtr 4,October,27,225,ROR/Bonded
2021,Qtr 4,October,28,205,Detained
2021,Qtr 4,October,28,157,ROR/Bonded
2021,Qtr 4,October,29,262,Detained
2021,Qtr 4,October,29,198,ROR/Bonded
2021,Qtr 4,November,1,96,Detained
2021,Qtr 4,November,1,322,ROR/Bonded
2021,Qtr 4,November,2,252,Detained
2021,Qtr 4,November,2,407,ROR/Bonded
2021,Qtr 4,November,3,154,Detained
2021,Qtr 4,November,3,154,ROR/Bonded
2021,Qtr 4,November,4,415,Detained
2021,Qtr 4,November,4,145,ROR/Bonded
2021,Qtr 4,November,5,143,Detained
2021,Qtr 4,November,5,292,ROR/Bonded
2021,Qtr 4,November,8,160,Detained
2021,Qtr 4,November,8,263,ROR/Bonded
2021,Qtr 4,November,9,102,Detained
2021,Qtr 4,November,9,143,ROR/Bonded
2021,Qtr 4,November,10,163,Detained
2021,Qtr 4,November,10,51,ROR/Bonded
2021,Qtr 4,November,12,403,Detained
2021,Qtr 4,November,15,247,Detained
2021,Qtr 4,November,15,206,ROR/Bonded
2021,Qtr 4,November,16,490,Detained
2021,Qtr 4,November,16,356,ROR/Bonded
2021,Qtr 4,November,17,125,Detained
2021,Qtr 4,November,17,275,ROR/Bonded
2021,Qtr 4,November,18,233,Detained
2021,Qtr 4,November,18,612,ROR/Bonded
2021,Qtr 4,November,19,405,Detained
2021,Qtr 4,November,19,167,ROR/Bonded
2021,Qtr 4,November,22,199,Detained
2021,Qtr 4,November,22,230,ROR/Bonded
2021,Qtr 4,November,23,255,Detained
2021,Qtr 4,November,23,666,ROR/Bonded
2021,Qtr 4,November,24,176,Detained
2021,Qtr 4,November,24,50,ROR/Bonded
2021,Qtr 4,November,29,112,Detained
2021,Qtr 4,November,29,325,ROR/Bonded
2021,Qtr 4,November,30,190,Detained
2021,Qtr 4,November,30,274,ROR/Bonded
2021,Qtr 4,December,1,145,Detained
2021,Qtr 4,December,1,200,ROR/Bonded
2021,Qtr 4,December,2,554,Detained
2021,Qtr 4,December,2,399,ROR/Bonded
2021,Qtr 4,December,3,283,Detained
2021,Qtr 4,December,3,489,ROR/Bonded
2021,Qtr 4,December,6,188,Detained
2021,Qtr 4,December,6,319,ROR/Bonded
2021,Qtr 4,December,7,113,Detained
2021,Qtr 4,December,7,369,ROR/Bonded
2021,Qtr 4,December,8,240,Detained
2021,Qtr 4,December,8,444,ROR/Bonded
2021,Qtr 4,December,9,90,Detained
2021,Qtr 4,December,9,580,ROR/Bonded
2021,Qtr 4,December,10,184,Detained
2021,Qtr 4,December,10,461,ROR/Bonded
2021,Qtr 4,December,13,104,Detained
2021,Qtr 4,December,13,302,ROR/Bonded
2021,Qtr 4,December,14,77,Detained
2021,Qtr 4,December,14,160,ROR/Bonded
2021,Qtr 4,December,15,129,Detained
2021,Qtr 4,December,15,154,ROR/Bonded
2021,Qtr 4,December,16,415,Detained
2021,Qtr 4,December,16,190,ROR/Bonded
2021,Qtr 4,December,17,585,Detained
2021,Qtr 4,December,17,344,ROR/Bonded
2021,Qtr 4,December,20,147,Detained
2021,Qtr 4,December,20,209,ROR/Bonded
2021,Qtr 4,December,21,846,Detained
2021,Qtr 4,December,22,470,Detained
2021,Qtr 4,December,22,696,ROR/Bonded
2021,Qtr 4,December,23,108,Detained
2021,Qtr 4,December,27,61,Detained
2021,Qtr 4,December,28,317,Detained
2021,Qtr 4,December,28,217,ROR/Bonded
2021,Qtr 4,December,29,189,Detained
2021,Qtr 4,December,30,205,Detained
2021,Qtr 4,December,30,457,ROR/Bonded
2022,Qtr 1,January,3,470,Detained
2022,Qtr 1,January,3,1593,ROR/Bonded
2022,Qtr 1,January,4,295,Detained
2022,Qtr 1,January,4,243,ROR/Bonded
2022,Qtr 1,January,5,307,Detained
2022,Qtr 1,January,6,737,Detained
2022,Qtr 1,January,6,477,ROR/Bonded
2022,Qtr 1,January,7,317,Detained
2022,Qtr 1,January,7,317,ROR/Bonded
2022,Qtr 1,January,10,231,Detained
2022,Qtr 1,January,10,199,ROR/Bonded
2022,Qtr 1,January,11,2341,Detained
2022,Qtr 1,January,11,590,ROR/Bonded
2022,Qtr 1,January,12,150,Detained
2022,Qtr 1,January,12,279,ROR/Bonded
2022,Qtr 1,January,13,142,Detained
2022,Qtr 1,January,13,229,ROR/Bonded
2022,Qtr 1,January,14,116,Detained
2022,Qtr 1,January,14,39,ROR/Bonded
2022,Qtr 1,January,18,190,Detained
2022,Qtr 1,January,18,683,ROR/Bonded
2022,Qtr 1,January,19,101,Detained
2022,Qtr 1,January,19,217,ROR/Bonded
2022,Qtr 1,January,20,77,Detained
2022,Qtr 1,January,21,204,Detained
2022,Qtr 1,January,21,180,ROR/Bonded
2022,Qtr 1,January,24,194,Detained
2022,Qtr 1,January,24,481,ROR/Bonded
2022,Qtr 1,January,25,132,Detained
2022,Qtr 1,January,25,853,ROR/Bonded
2022,Qtr 1,January,26,118,Detained
2022,Qtr 1,January,26,422,ROR/Bonded
2022,Qtr 1,January,27,222,Detained
2022,Qtr 1,January,27,352,ROR/Bonded
2022,Qtr 1,January,28,198,ROR/Bonded
2022,Qtr 1,January,31,84,Detained
2022,Qtr 1,January,31,307,ROR/Bonded
2022,Qtr 1,February,1,741,Detained
2022,Qtr 1,February,1,167,ROR/Bonded
2022,Qtr 1,February,2,260,Detained
2022,Qtr 1,February,2,331,ROR/Bonded
2022,Qtr 1,February,3,292,Detained
2022,Qtr 1,February,3,561,ROR/Bonded
2022,Qtr 1,February,4,429,Detained
2022,Qtr 1,February,4,414,ROR/Bonded
2022,Qtr 1,February,7,215,Detained
2022,Qtr 1,February,7,144,ROR/Bonded
2022,Qtr 1,February,8,197,Detained
2022,Qtr 1,February,8,378,ROR/Bonded
2022,Qtr 1,February,9,228,Detained
2022,Qtr 1,February,9,388,ROR/Bonded
2022,Qtr 1,February,10,72,Detained
2022,Qtr 1,February,10,414,ROR/Bonded
2022,Qtr 1,February,14,184,Detained
2022,Qtr 1,February,14,84,ROR/Bonded
2022,Qtr 1,February,15,67,Detained
2022,Qtr 1,February,15,349,ROR/Bonded
2022,Qtr 1,February,16,111,Detained
2022,Qtr 1,February,16,327,ROR/Bonded
2022,Qtr 1,February,17,353,Detained
2022,Qtr 1,February,17,182,ROR/Bonded
2022,Qtr 1,February,18,312,Detained
2022,Qtr 1,February,18,246,ROR/Bonded
2022,Qtr 1,February,22,394,Detained
2022,Qtr 1,February,22,54,ROR/Bonded
2022,Qtr 1,February,23,241,Detained
2022,Qtr 1,February,23,745,ROR/Bonded
2022,Qtr 1,February,24,128,Detained
2022,Qtr 1,February,24,549,ROR/Bonded
2022,Qtr 1,February,25,276,Detained
2022,Qtr 1,February,25,255,ROR/Bonded
2022,Qtr 1,February,28,108,Detained
2022,Qtr 1,February,28,416,ROR/Bonded
2022,Qtr 1,March,1,283,Detained
2022,Qtr 1,March,1,333,ROR/Bonded
2022,Qtr 1,March,2,330,Detained
2022,Qtr 1,March,2,576,ROR/Bonded
2022,Qtr 1,March,3,115,Detained
2022,Qtr 1,March,3,499,ROR/Bonded
2022,Qtr 1,March,4,771,Detained
2022,Qtr 1,March,4,515,ROR/Bonded
2022,Qtr 1,March,7,329,Detained
2022,Qtr 1,March,7,459,ROR/Bonded
2022,Qtr 1,March,8,264,Detained
2022,Qtr 1,March,8,363,ROR/Bonded
2022,Qtr 1,March,9,309,Detained
2022,Qtr 1,March,9,208,ROR/Bonded
2022,Qtr 1,March,10,84,Detained
2022,Qtr 1,March,10,1191,ROR/Bonded
2022,Qtr 1,March,11,255,Detained
2022,Qtr 1,March,11,408,ROR/Bonded
2022,Qtr 1,March,14,195,Detained
2022,Qtr 1,March,14,460,ROR/Bonded
2022,Qtr 1,March,15,99,Detained
2022,Qtr 1,March,15,281,ROR/Bonded
2022,Qtr 1,March,16,132,Detained
2022,Qtr 1,March,16,443,ROR/Bonded
2022,Qtr 1,March,17,150,Detained
2022,Qtr 1,March,17,616,ROR/Bonded
2022,Qtr 1,March,18,290,Detained
2022,Qtr 1,March,18,508,ROR/Bonded
2022,Qtr 1,March,21,179,Detained
2022,Qtr 1,March,21,475,ROR/Bonded
2022,Qtr 1,March,22,235,Detained
2022,Qtr 1,March,22,315,ROR/Bonded
2022,Qtr 1,March,23,218,Detained
2022,Qtr 1,March,23,330,ROR/Bonded
2022,Qtr 1,March,24,349,Detained
2022,Qtr 1,March,24,298,ROR/Bonded
2022,Qtr 1,March,25,321,Detained
2022,Qtr 1,March,25,374,ROR/Bonded
2022,Qtr 1,March,28,91,Detained
2022,Qtr 1,March,28,175,ROR/Bonded
