Year,Quarter,Month,Day,Median of REFERFILE_DAYS,PRETRIAL
2020,Qtr 1,March,20,50,ROR/Bonded
2020,Qtr 1,March,23,0,Detained
2020,Qtr 1,March,23,4,ROR/Bonded
2020,Qtr 1,March,24,0,Detained
2020,Qtr 1,March,24,16,ROR/Bonded
2020,Qtr 1,March,25,1,Detained
2020,Qtr 1,March,25,16,ROR/Bonded
2020,Qtr 1,March,26,0,Detained
2020,Qtr 1,March,26,6,ROR/Bonded
2020,Qtr 1,March,27,0,Detained
2020,Qtr 1,March,27,19,ROR/Bonded
2020,Qtr 1,March,30,0,Detained
2020,Qtr 1,March,30,11,ROR/Bonded
2020,Qtr 2,April,1,0,Detained
2020,Qtr 2,April,1,43,ROR/Bonded
2020,Qtr 2,April,2,0,Detained
2020,Qtr 2,April,2,18,ROR/Bonded
2020,Qtr 2,April,3,0,Detained
2020,Qtr 2,April,3,38,ROR/Bonded
2020,Qtr 2,April,6,0,Detained
2020,Qtr 2,April,6,10,ROR/Bonded
2020,Qtr 2,April,7,0,Detained
2020,Qtr 2,April,7,17,ROR/Bonded
2020,Qtr 2,April,8,0,Detained
2020,Qtr 2,April,8,3,ROR/Bonded
2020,Qtr 2,April,9,0,Detained
2020,Qtr 2,April,9,11,ROR/Bonded
2020,Qtr 2,April,10,0,Detained
2020,Qtr 2,April,10,12,ROR/Bonded
2020,Qtr 2,April,11,667,Detained
2020,Qtr 2,April,11,20,ROR/Bonded
2020,Qtr 2,April,12,9,ROR/Bonded
2020,Qtr 2,April,13,0,Detained
2020,Qtr 2,April,13,0,ROR/Bonded
2020,Qtr 2,April,14,0,Detained
2020,Qtr 2,April,14,23,ROR/Bonded
2020,Qtr 2,April,15,0,Detained
2020,Qtr 2,April,15,12,ROR/Bonded
2020,Qtr 2,April,16,0,Detained
2020,Qtr 2,April,16,19,ROR/Bonded
2020,Qtr 2,April,17,0,Detained
2020,Qtr 2,April,17,12,ROR/Bonded
2020,Qtr 2,April,18,11,ROR/Bonded
2020,Qtr 2,April,19,0,Detained
2020,Qtr 2,April,20,1,Detained
2020,Qtr 2,April,20,1,ROR/Bonded
2020,Qtr 2,April,21,0,Detained
2020,Qtr 2,April,21,5,ROR/Bonded
2020,Qtr 2,April,22,0,Detained
2020,Qtr 2,April,22,10,ROR/Bonded
2020,Qtr 2,April,23,0,Detained
2020,Qtr 2,April,23,24,ROR/Bonded
2020,Qtr 2,April,24,3,Detained
2020,Qtr 2,April,24,8,ROR/Bonded
2020,Qtr 2,April,26,8,Detained
2020,Qtr 2,April,27,0,Detained
2020,Qtr 2,April,27,17,ROR/Bonded
2020,Qtr 2,April,28,0,Detained
2020,Qtr 2,April,28,5,ROR/Bonded
2020,Qtr 2,April,29,0,Detained
2020,Qtr 2,April,29,29,ROR/Bonded
2020,Qtr 2,April,30,0,Detained
2020,Qtr 2,April,30,7,ROR/Bonded
2020,Qtr 2,May,1,0,Detained
2020,Qtr 2,May,1,19,ROR/Bonded
2020,Qtr 2,May,3,16,Detained
2020,Qtr 2,May,3,3,ROR/Bonded
2020,Qtr 2,May,4,0,Detained
2020,Qtr 2,May,4,19,ROR/Bonded
2020,Qtr 2,May,5,0,Detained
2020,Qtr 2,May,5,12,ROR/Bonded
2020,Qtr 2,May,6,0,Detained
2020,Qtr 2,May,6,34,ROR/Bonded
2020,Qtr 2,May,7,0,Detained
2020,Qtr 2,May,7,21,ROR/Bonded
2020,Qtr 2,May,8,0,Detained
2020,Qtr 2,May,8,3,ROR/Bonded
2020,Qtr 2,May,9,24,ROR/Bonded
2020,Qtr 2,May,10,736,ROR/Bonded
2020,Qtr 2,May,11,0,Detained
2020,Qtr 2,May,11,0,ROR/Bonded
2020,Qtr 2,May,12,0,Detained
2020,Qtr 2,May,12,11,ROR/Bonded
2020,Qtr 2,May,13,0,Detained
2020,Qtr 2,May,13,8,ROR/Bonded
2020,Qtr 2,May,14,0,Detained
2020,Qtr 2,May,14,6,ROR/Bonded
2020,Qtr 2,May,15,0,Detained
2020,Qtr 2,May,15,7,ROR/Bonded
2020,Qtr 2,May,18,0,Detained
2020,Qtr 2,May,18,9,ROR/Bonded
2020,Qtr 2,May,19,0,Detained
2020,Qtr 2,May,19,7,ROR/Bonded
2020,Qtr 2,May,20,0,Detained
2020,Qtr 2,May,20,10,ROR/Bonded
2020,Qtr 2,May,21,0,Detained
2020,Qtr 2,May,21,12,ROR/Bonded
2020,Qtr 2,May,22,0,Detained
2020,Qtr 2,May,22,0,ROR/Bonded
2020,Qtr 2,May,26,0,Detained
2020,Qtr 2,May,26,13,ROR/Bonded
2020,Qtr 2,May,27,0,Detained
2020,Qtr 2,May,27,23,ROR/Bonded
2020,Qtr 2,May,28,0,Detained
2020,Qtr 2,May,28,12,ROR/Bonded
2020,Qtr 2,May,29,1,Detained
2020,Qtr 2,May,29,14,ROR/Bonded
2020,Qtr 2,May,31,0,ROR/Bonded
2020,Qtr 2,June,1,0,Detained
2020,Qtr 2,June,1,14,ROR/Bonded
2020,Qtr 2,June,2,0,Detained
2020,Qtr 2,June,2,21,ROR/Bonded
2020,Qtr 2,June,3,0,Detained
2020,Qtr 2,June,3,16,ROR/Bonded
2020,Qtr 2,June,4,0,Detained
2020,Qtr 2,June,4,18,ROR/Bonded
2020,Qtr 2,June,5,0,Detained
2020,Qtr 2,June,5,12,ROR/Bonded
2020,Qtr 2,June,6,19,ROR/Bonded
2020,Qtr 2,June,7,0,Detained
2020,Qtr 2,June,7,7,ROR/Bonded
2020,Qtr 2,June,8,0,Detained
2020,Qtr 2,June,8,35,ROR/Bonded
2020,Qtr 2,June,9,0,Detained
2020,Qtr 2,June,9,23,ROR/Bonded
2020,Qtr 2,June,10,0,Detained
2020,Qtr 2,June,10,15,ROR/Bonded
2020,Qtr 2,June,11,0,Detained
2020,Qtr 2,June,11,25,ROR/Bonded
2020,Qtr 2,June,12,1,Detained
2020,Qtr 2,June,12,25,ROR/Bonded
2020,Qtr 2,June,13,10,Detained
2020,Qtr 2,June,13,12,ROR/Bonded
2020,Qtr 2,June,14,22,ROR/Bonded
2020,Qtr 2,June,15,0,Detained
2020,Qtr 2,June,15,1,ROR/Bonded
2020,Qtr 2,June,16,0,Detained
2020,Qtr 2,June,16,28,ROR/Bonded
2020,Qtr 2,June,17,0,Detained
2020,Qtr 2,June,17,30,ROR/Bonded
2020,Qtr 2,June,18,0,Detained
2020,Qtr 2,June,18,26,ROR/Bonded
2020,Qtr 2,June,19,0,Detained
2020,Qtr 2,June,19,12,ROR/Bonded
2020,Qtr 2,June,20,0,ROR/Bonded
2020,Qtr 2,June,21,9,ROR/Bonded
2020,Qtr 2,June,22,0,Detained
2020,Qtr 2,June,22,8,ROR/Bonded
2020,Qtr 2,June,23,0,Detained
2020,Qtr 2,June,23,42,ROR/Bonded
2020,Qtr 2,June,24,0,Detained
2020,Qtr 2,June,24,17,ROR/Bonded
2020,Qtr 2,June,25,0,Detained
2020,Qtr 2,June,25,17,ROR/Bonded
2020,Qtr 2,June,26,0,Detained
2020,Qtr 2,June,26,33,ROR/Bonded
2020,Qtr 2,June,28,29,ROR/Bonded
2020,Qtr 2,June,29,0,Detained
2020,Qtr 2,June,29,11,ROR/Bonded
2020,Qtr 2,June,30,0,Detained
2020,Qtr 2,June,30,9,ROR/Bonded
2020,Qtr 3,July,1,0,Detained
2020,Qtr 3,July,1,12,ROR/Bonded
2020,Qtr 3,July,2,0,Detained
2020,Qtr 3,July,2,21,ROR/Bonded
2020,Qtr 3,July,3,119,ROR/Bonded
2020,Qtr 3,July,6,0,Detained
2020,Qtr 3,July,6,16,ROR/Bonded
2020,Qtr 3,July,7,0,Detained
2020,Qtr 3,July,7,30,ROR/Bonded
2020,Qtr 3,July,8,0,Detained
2020,Qtr 3,July,8,70,ROR/Bonded
2020,Qtr 3,July,9,0,Detained
2020,Qtr 3,July,9,0,ROR/Bonded
2020,Qtr 3,July,10,0,Detained
2020,Qtr 3,July,10,11,ROR/Bonded
2020,Qtr 3,July,11,19,ROR/Bonded
2020,Qtr 3,July,12,19,ROR/Bonded
2020,Qtr 3,July,13,0,Detained
2020,Qtr 3,July,13,15,ROR/Bonded
2020,Qtr 3,July,14,0,Detained
2020,Qtr 3,July,14,62,ROR/Bonded
2020,Qtr 3,July,15,0,Detained
2020,Qtr 3,July,15,19,ROR/Bonded
2020,Qtr 3,July,16,0,Detained
2020,Qtr 3,July,16,48,ROR/Bonded
2020,Qtr 3,July,17,1,Detained
2020,Qtr 3,July,17,13,ROR/Bonded
2020,Qtr 3,July,18,34,ROR/Bonded
2020,Qtr 3,July,19,3,Detained
2020,Qtr 3,July,19,7,ROR/Bonded
2020,Qtr 3,July,20,0,Detained
2020,Qtr 3,July,20,24,ROR/Bonded
2020,Qtr 3,July,21,0,Detained
2020,Qtr 3,July,21,10,ROR/Bonded
2020,Qtr 3,July,22,0,Detained
2020,Qtr 3,July,22,11,ROR/Bonded
2020,Qtr 3,July,23,0,Detained
2020,Qtr 3,July,23,34,ROR/Bonded
2020,Qtr 3,July,24,0,Detained
2020,Qtr 3,July,24,51,ROR/Bonded
2020,Qtr 3,July,25,14,Detained
2020,Qtr 3,July,25,19,ROR/Bonded
2020,Qtr 3,July,26,81,Detained
2020,Qtr 3,July,26,17,ROR/Bonded
2020,Qtr 3,July,27,0,Detained
2020,Qtr 3,July,27,18,ROR/Bonded
2020,Qtr 3,July,28,0,Detained
2020,Qtr 3,July,28,20,ROR/Bonded
2020,Qtr 3,July,29,0,Detained
2020,Qtr 3,July,29,29,ROR/Bonded
2020,Qtr 3,July,30,0,Detained
2020,Qtr 3,July,30,67,ROR/Bonded
2020,Qtr 3,July,31,0,Detained
2020,Qtr 3,July,31,68,ROR/Bonded
2020,Qtr 3,August,2,5,ROR/Bonded
2020,Qtr 3,August,3,0,Detained
2020,Qtr 3,August,3,7,ROR/Bonded
2020,Qtr 3,August,4,0,Detained
2020,Qtr 3,August,4,41,ROR/Bonded
2020,Qtr 3,August,5,0,Detained
2020,Qtr 3,August,5,85,ROR/Bonded
2020,Qtr 3,August,6,0,Detained
2020,Qtr 3,August,6,102,ROR/Bonded
2020,Qtr 3,August,7,2,Detained
2020,Qtr 3,August,7,27,ROR/Bonded
2020,Qtr 3,August,8,13,ROR/Bonded
2020,Qtr 3,August,9,91,ROR/Bonded
2020,Qtr 3,August,10,0,Detained
2020,Qtr 3,August,10,33,ROR/Bonded
2020,Qtr 3,August,11,0,Detained
2020,Qtr 3,August,11,23,ROR/Bonded
2020,Qtr 3,August,12,0,Detained
2020,Qtr 3,August,12,27,ROR/Bonded
2020,Qtr 3,August,13,0,Detained
2020,Qtr 3,August,13,14,ROR/Bonded
2020,Qtr 3,August,14,0,Detained
2020,Qtr 3,August,14,44,ROR/Bonded
2020,Qtr 3,August,17,0,Detained
2020,Qtr 3,August,17,30,ROR/Bonded
2020,Qtr 3,August,18,0,Detained
2020,Qtr 3,August,18,50,ROR/Bonded
2020,Qtr 3,August,19,0,Detained
2020,Qtr 3,August,19,58,ROR/Bonded
2020,Qtr 3,August,20,0,Detained
2020,Qtr 3,August,20,10,ROR/Bonded
2020,Qtr 3,August,21,0,Detained
2020,Qtr 3,August,21,9,ROR/Bonded
2020,Qtr 3,August,22,17,ROR/Bonded
2020,Qtr 3,August,24,0,Detained
2020,Qtr 3,August,24,42,ROR/Bonded
2020,Qtr 3,August,25,0,Detained
2020,Qtr 3,August,25,14,ROR/Bonded
2020,Qtr 3,August,26,0,Detained
2020,Qtr 3,August,26,42,ROR/Bonded
2020,Qtr 3,August,27,0,Detained
2020,Qtr 3,August,27,29,ROR/Bonded
2020,Qtr 3,August,28,0,Detained
2020,Qtr 3,August,28,40,ROR/Bonded
2020,Qtr 3,August,30,5,ROR/Bonded
2020,Qtr 3,August,31,0,Detained
2020,Qtr 3,August,31,16,ROR/Bonded
2020,Qtr 3,September,1,0,Detained
2020,Qtr 3,September,1,17,ROR/Bonded
2020,Qtr 3,September,2,0,Detained
2020,Qtr 3,September,2,16,ROR/Bonded
2020,Qtr 3,September,3,0,Detained
2020,Qtr 3,September,3,64,ROR/Bonded
2020,Qtr 3,September,4,3,Detained
2020,Qtr 3,September,4,26,ROR/Bonded
2020,Qtr 3,September,8,0,Detained
2020,Qtr 3,September,8,26,ROR/Bonded
2020,Qtr 3,September,9,0,Detained
2020,Qtr 3,September,9,24,ROR/Bonded
2020,Qtr 3,September,10,0,Detained
2020,Qtr 3,September,10,24,ROR/Bonded
2020,Qtr 3,September,11,0,Detained
2020,Qtr 3,September,11,12,ROR/Bonded
2020,Qtr 3,September,13,26,ROR/Bonded
2020,Qtr 3,September,14,0,Detained
2020,Qtr 3,September,14,36,ROR/Bonded
2020,Qtr 3,September,15,0,Detained
2020,Qtr 3,September,15,23,ROR/Bonded
2020,Qtr 3,September,16,0,Detained
2020,Qtr 3,September,16,16,ROR/Bonded
2020,Qtr 3,September,17,0,Detained
2020,Qtr 3,September,17,27,ROR/Bonded
2020,Qtr 3,September,18,2,Detained
2020,Qtr 3,September,18,18,ROR/Bonded
2020,Qtr 3,September,21,0,Detained
2020,Qtr 3,September,21,21,ROR/Bonded
2020,Qtr 3,September,22,0,Detained
2020,Qtr 3,September,22,35,ROR/Bonded
2020,Qtr 3,September,23,0,Detained
2020,Qtr 3,September,23,31,ROR/Bonded
2020,Qtr 3,September,24,0,Detained
2020,Qtr 3,September,24,11,ROR/Bonded
2020,Qtr 3,September,25,0,Detained
2020,Qtr 3,September,25,13,ROR/Bonded
2020,Qtr 3,September,28,0,Detained
2020,Qtr 3,September,28,33,ROR/Bonded
2020,Qtr 3,September,29,0,Detained
2020,Qtr 3,September,29,10,ROR/Bonded
2020,Qtr 3,September,30,0,Detained
2020,Qtr 3,September,30,91,ROR/Bonded
2020,Qtr 4,October,1,0,Detained
2020,Qtr 4,October,1,27,ROR/Bonded
2020,Qtr 4,October,2,2,Detained
2020,Qtr 4,October,2,178,ROR/Bonded
2020,Qtr 4,October,4,25,ROR/Bonded
2020,Qtr 4,October,5,0,Detained
2020,Qtr 4,October,5,11,ROR/Bonded
2020,Qtr 4,October,6,0,Detained
2020,Qtr 4,October,6,9,ROR/Bonded
2020,Qtr 4,October,7,0,Detained
2020,Qtr 4,October,7,25,ROR/Bonded
2020,Qtr 4,October,8,0,Detained
2020,Qtr 4,October,8,19,ROR/Bonded
2020,Qtr 4,October,9,2,Detained
2020,Qtr 4,October,9,20,ROR/Bonded
2020,Qtr 4,October,10,9,ROR/Bonded
2020,Qtr 4,October,12,1,Detained
2020,Qtr 4,October,12,2,ROR/Bonded
2020,Qtr 4,October,13,0,Detained
2020,Qtr 4,October,13,8,ROR/Bonded
2020,Qtr 4,October,14,0,Detained
2020,Qtr 4,October,14,14,ROR/Bonded
2020,Qtr 4,October,15,0,Detained
2020,Qtr 4,October,15,19,ROR/Bonded
2020,Qtr 4,October,16,0,Detained
2020,Qtr 4,October,16,31,ROR/Bonded
2020,Qtr 4,October,17,107,ROR/Bonded
2020,Qtr 4,October,19,0,Detained
2020,Qtr 4,October,19,22,ROR/Bonded
2020,Qtr 4,October,20,0,Detained
2020,Qtr 4,October,20,28,ROR/Bonded
2020,Qtr 4,October,21,0,Detained
2020,Qtr 4,October,21,15,ROR/Bonded
2020,Qtr 4,October,22,0,Detained
2020,Qtr 4,October,22,94,ROR/Bonded
2020,Qtr 4,October,23,0,Detained
2020,Qtr 4,October,23,25,ROR/Bonded
2020,Qtr 4,October,24,16,ROR/Bonded
2020,Qtr 4,October,25,100,ROR/Bonded
2020,Qtr 4,October,26,0,Detained
2020,Qtr 4,October,26,11,ROR/Bonded
2020,Qtr 4,October,27,0,Detained
2020,Qtr 4,October,27,52,ROR/Bonded
2020,Qtr 4,October,28,0,Detained
2020,Qtr 4,October,28,17,ROR/Bonded
2020,Qtr 4,October,29,0,Detained
2020,Qtr 4,October,29,14,ROR/Bonded
2020,Qtr 4,October,30,0,Detained
2020,Qtr 4,October,30,59,ROR/Bonded
2020,Qtr 4,November,2,0,Detained
2020,Qtr 4,November,2,7,ROR/Bonded
2020,Qtr 4,November,3,0,Detained
2020,Qtr 4,November,3,7,ROR/Bonded
2020,Qtr 4,November,4,0,Detained
2020,Qtr 4,November,4,8,ROR/Bonded
2020,Qtr 4,November,5,0,Detained
2020,Qtr 4,November,5,73,ROR/Bonded
2020,Qtr 4,November,6,0,Detained
2020,Qtr 4,November,6,53,ROR/Bonded
2020,Qtr 4,November,7,9,ROR/Bonded
2020,Qtr 4,November,8,29,Detained
2020,Qtr 4,November,8,25,ROR/Bonded
2020,Qtr 4,November,9,0,Detained
2020,Qtr 4,November,9,33,ROR/Bonded
2020,Qtr 4,November,10,0,Detained
2020,Qtr 4,November,10,8,ROR/Bonded
2020,Qtr 4,November,11,69,ROR/Bonded
2020,Qtr 4,November,12,1,Detained
2020,Qtr 4,November,12,12,ROR/Bonded
2020,Qtr 4,November,13,0,Detained
2020,Qtr 4,November,13,9,ROR/Bonded
2020,Qtr 4,November,15,2,ROR/Bonded
2020,Qtr 4,November,16,0,Detained
2020,Qtr 4,November,16,16,ROR/Bonded
2020,Qtr 4,November,17,0,Detained
2020,Qtr 4,November,17,16,ROR/Bonded
2020,Qtr 4,November,18,0,Detained
2020,Qtr 4,November,18,27,ROR/Bonded
2020,Qtr 4,November,19,0,Detained
2020,Qtr 4,November,19,19,ROR/Bonded
2020,Qtr 4,November,20,0,Detained
2020,Qtr 4,November,20,40,ROR/Bonded
2020,Qtr 4,November,21,8,ROR/Bonded
2020,Qtr 4,November,23,0,Detained
2020,Qtr 4,November,23,10,ROR/Bonded
2020,Qtr 4,November,24,0,Detained
2020,Qtr 4,November,24,13,ROR/Bonded
2020,Qtr 4,November,25,0,Detained
2020,Qtr 4,November,25,40,ROR/Bonded
2020,Qtr 4,November,28,44,Detained
2020,Qtr 4,November,28,4,ROR/Bonded
2020,Qtr 4,November,29,15,ROR/Bonded
2020,Qtr 4,November,30,0,Detained
2020,Qtr 4,November,30,6,ROR/Bonded
2020,Qtr 4,December,1,0,Detained
2020,Qtr 4,December,1,15,ROR/Bonded
2020,Qtr 4,December,2,0,Detained
2020,Qtr 4,December,2,35,ROR/Bonded
2020,Qtr 4,December,3,0,Detained
2020,Qtr 4,December,3,3,ROR/Bonded
2020,Qtr 4,December,4,0,Detained
2020,Qtr 4,December,4,24,ROR/Bonded
2020,Qtr 4,December,6,36,ROR/Bonded
2020,Qtr 4,December,7,0,Detained
2020,Qtr 4,December,7,10,ROR/Bonded
2020,Qtr 4,December,8,0,Detained
2020,Qtr 4,December,8,32,ROR/Bonded
2020,Qtr 4,December,9,0,Detained
2020,Qtr 4,December,9,34,ROR/Bonded
2020,Qtr 4,December,10,0,Detained
2020,Qtr 4,December,10,12,ROR/Bonded
2020,Qtr 4,December,11,0,Detained
2020,Qtr 4,December,11,45,ROR/Bonded
2020,Qtr 4,December,12,296,ROR/Bonded
2020,Qtr 4,December,14,0,Detained
2020,Qtr 4,December,14,7,ROR/Bonded
2020,Qtr 4,December,15,0,Detained
2020,Qtr 4,December,15,24,ROR/Bonded
2020,Qtr 4,December,16,0,Detained
2020,Qtr 4,December,16,22,ROR/Bonded
2020,Qtr 4,December,17,0,Detained
2020,Qtr 4,December,17,36,ROR/Bonded
2020,Qtr 4,December,18,0,Detained
2020,Qtr 4,December,18,24,ROR/Bonded
2020,Qtr 4,December,20,358,Detained
2020,Qtr 4,December,20,51,ROR/Bonded
2020,Qtr 4,December,21,0,Detained
2020,Qtr 4,December,21,31,ROR/Bonded
2020,Qtr 4,December,22,0,Detained
2020,Qtr 4,December,22,6,ROR/Bonded
2020,Qtr 4,December,23,0,Detained
2020,Qtr 4,December,23,44,ROR/Bonded
2020,Qtr 4,December,24,2,Detained
2020,Qtr 4,December,24,53,ROR/Bonded
2020,Qtr 4,December,28,0,Detained
2020,Qtr 4,December,28,46,ROR/Bonded
2020,Qtr 4,December,29,0,Detained
2020,Qtr 4,December,29,22,ROR/Bonded
2020,Qtr 4,December,30,0,Detained
2020,Qtr 4,December,30,5,ROR/Bonded
2020,Qtr 4,December,31,0,Detained
2020,Qtr 4,December,31,35,ROR/Bonded
2021,Qtr 1,January,3,68,ROR/Bonded
2021,Qtr 1,January,4,0,Detained
2021,Qtr 1,January,4,16,ROR/Bonded
2021,Qtr 1,January,5,0,Detained
2021,Qtr 1,January,5,6,ROR/Bonded
2021,Qtr 1,January,6,0,Detained
2021,Qtr 1,January,6,19,ROR/Bonded
2021,Qtr 1,January,7,0,Detained
2021,Qtr 1,January,7,7,ROR/Bonded
2021,Qtr 1,January,8,0,Detained
2021,Qtr 1,January,8,21,ROR/Bonded
2021,Qtr 1,January,11,0,Detained
2021,Qtr 1,January,11,18,ROR/Bonded
2021,Qtr 1,January,12,0,Detained
2021,Qtr 1,January,12,32,ROR/Bonded
2021,Qtr 1,January,13,0,Detained
2021,Qtr 1,January,13,19,ROR/Bonded
2021,Qtr 1,January,14,0,Detained
2021,Qtr 1,January,14,19,ROR/Bonded
2021,Qtr 1,January,15,0,Detained
2021,Qtr 1,January,15,25,ROR/Bonded
2021,Qtr 1,January,18,1036,Detained
2021,Qtr 1,January,18,6,ROR/Bonded
2021,Qtr 1,January,19,0,Detained
2021,Qtr 1,January,19,5,ROR/Bonded
2021,Qtr 1,January,20,0,Detained
2021,Qtr 1,January,20,13,ROR/Bonded
2021,Qtr 1,January,21,0,Detained
2021,Qtr 1,January,21,11,ROR/Bonded
2021,Qtr 1,January,22,0,Detained
2021,Qtr 1,January,22,7,ROR/Bonded
2021,Qtr 1,January,25,0,Detained
2021,Qtr 1,January,25,3,ROR/Bonded
2021,Qtr 1,January,26,0,Detained
2021,Qtr 1,January,26,30,ROR/Bonded
2021,Qtr 1,January,27,0,Detained
2021,Qtr 1,January,27,9,ROR/Bonded
2021,Qtr 1,January,28,0,Detained
2021,Qtr 1,January,28,11,ROR/Bonded
2021,Qtr 1,January,29,0,Detained
2021,Qtr 1,January,29,6,ROR/Bonded
2021,Qtr 1,February,1,0,Detained
2021,Qtr 1,February,1,7,ROR/Bonded
2021,Qtr 1,February,2,0,Detained
2021,Qtr 1,February,2,24,ROR/Bonded
2021,Qtr 1,February,3,0,Detained
2021,Qtr 1,February,3,9,ROR/Bonded
2021,Qtr 1,February,4,0,Detained
2021,Qtr 1,February,4,19,ROR/Bonded
2021,Qtr 1,February,5,0,Detained
2021,Qtr 1,February,5,46,ROR/Bonded
2021,Qtr 1,February,8,0,Detained
2021,Qtr 1,February,8,16,ROR/Bonded
2021,Qtr 1,February,9,0,Detained
2021,Qtr 1,February,9,20,ROR/Bonded
2021,Qtr 1,February,10,0,Detained
2021,Qtr 1,February,10,20,ROR/Bonded
2021,Qtr 1,February,11,0,Detained
2021,Qtr 1,February,11,6,ROR/Bonded
2021,Qtr 1,February,12,0,Detained
2021,Qtr 1,February,12,20,ROR/Bonded
2021,Qtr 1,February,16,0,Detained
2021,Qtr 1,February,16,14,ROR/Bonded
2021,Qtr 1,February,17,0,Detained
2021,Qtr 1,February,17,9,ROR/Bonded
2021,Qtr 1,February,18,0,Detained
2021,Qtr 1,February,18,9,ROR/Bonded
2021,Qtr 1,February,19,0,Detained
2021,Qtr 1,February,19,5,ROR/Bonded
2021,Qtr 1,February,22,0,Detained
2021,Qtr 1,February,22,23,ROR/Bonded
2021,Qtr 1,February,23,0,Detained
2021,Qtr 1,February,23,30,ROR/Bonded
2021,Qtr 1,February,24,0,Detained
2021,Qtr 1,February,24,23,ROR/Bonded
2021,Qtr 1,February,25,0,Detained
2021,Qtr 1,February,25,11,ROR/Bonded
2021,Qtr 1,February,26,0,Detained
2021,Qtr 1,February,26,10,ROR/Bonded
2021,Qtr 1,February,27,15,Detained
2021,Qtr 1,March,1,0,Detained
2021,Qtr 1,March,1,17,ROR/Bonded
2021,Qtr 1,March,2,0,Detained
2021,Qtr 1,March,2,13,ROR/Bonded
2021,Qtr 1,March,3,0,Detained
2021,Qtr 1,March,3,9,ROR/Bonded
2021,Qtr 1,March,4,0,Detained
2021,Qtr 1,March,4,11,ROR/Bonded
2021,Qtr 1,March,5,0,Detained
2021,Qtr 1,March,5,6,ROR/Bonded
2021,Qtr 1,March,6,18,ROR/Bonded
2021,Qtr 1,March,7,0,Detained
2021,Qtr 1,March,7,38,ROR/Bonded
2021,Qtr 1,March,8,0,Detained
2021,Qtr 1,March,8,16,ROR/Bonded
2021,Qtr 1,March,9,0,Detained
2021,Qtr 1,March,9,17,ROR/Bonded
2021,Qtr 1,March,10,0,Detained
2021,Qtr 1,March,10,7,ROR/Bonded
2021,Qtr 1,March,11,0,Detained
2021,Qtr 1,March,11,12,ROR/Bonded
2021,Qtr 1,March,12,3,Detained
2021,Qtr 1,March,12,13,ROR/Bonded
2021,Qtr 1,March,14,50,ROR/Bonded
2021,Qtr 1,March,15,0,Detained
2021,Qtr 1,March,15,6,ROR/Bonded
2021,Qtr 1,March,16,0,Detained
2021,Qtr 1,March,16,3,ROR/Bonded
2021,Qtr 1,March,17,0,Detained
2021,Qtr 1,March,17,9,ROR/Bonded
2021,Qtr 1,March,18,0,Detained
2021,Qtr 1,March,18,11,ROR/Bonded
2021,Qtr 1,March,19,0,Detained
2021,Qtr 1,March,19,21,ROR/Bonded
2021,Qtr 1,March,21,33,ROR/Bonded
2021,Qtr 1,March,22,0,Detained
2021,Qtr 1,March,22,15,ROR/Bonded
2021,Qtr 1,March,23,0,Detained
2021,Qtr 1,March,23,13,ROR/Bonded
2021,Qtr 1,March,24,0,Detained
2021,Qtr 1,March,24,6,ROR/Bonded
2021,Qtr 1,March,25,0,Detained
2021,Qtr 1,March,25,16,ROR/Bonded
2021,Qtr 1,March,26,0,Detained
2021,Qtr 1,March,26,12,ROR/Bonded
2021,Qtr 1,March,27,52,ROR/Bonded
2021,Qtr 1,March,29,0,Detained
2021,Qtr 1,March,29,10,ROR/Bonded
2021,Qtr 1,March,30,0,Detained
2021,Qtr 1,March,30,31,ROR/Bonded
2021,Qtr 1,March,31,1,ROR/Bonded
2021,Qtr 2,April,1,0,Detained
2021,Qtr 2,April,1,19,ROR/Bonded
2021,Qtr 2,April,2,0,Detained
2021,Qtr 2,April,2,0,ROR/Bonded
2021,Qtr 2,April,5,0,Detained
2021,Qtr 2,April,5,18,ROR/Bonded
2021,Qtr 2,April,6,0,Detained
2021,Qtr 2,April,6,14,ROR/Bonded
2021,Qtr 2,April,7,0,Detained
2021,Qtr 2,April,7,12,ROR/Bonded
2021,Qtr 2,April,8,0,Detained
2021,Qtr 2,April,8,14,ROR/Bonded
2021,Qtr 2,April,9,0,Detained
2021,Qtr 2,April,9,27,ROR/Bonded
2021,Qtr 2,April,11,28,ROR/Bonded
2021,Qtr 2,April,12,0,Detained
2021,Qtr 2,April,12,8,ROR/Bonded
2021,Qtr 2,April,13,0,Detained
2021,Qtr 2,April,13,10,ROR/Bonded
2021,Qtr 2,April,14,0,Detained
2021,Qtr 2,April,14,15,ROR/Bonded
2021,Qtr 2,April,15,0,Detained
2021,Qtr 2,April,15,12,ROR/Bonded
2021,Qtr 2,April,16,0,Detained
2021,Qtr 2,April,16,11,ROR/Bonded
2021,Qtr 2,April,19,0,Detained
2021,Qtr 2,April,19,7,ROR/Bonded
2021,Qtr 2,April,20,0,Detained
2021,Qtr 2,April,20,10,ROR/Bonded
2021,Qtr 2,April,21,0,Detained
2021,Qtr 2,April,21,8,ROR/Bonded
2021,Qtr 2,April,22,0,Detained
2021,Qtr 2,April,22,10,ROR/Bonded
2021,Qtr 2,April,23,0,Detained
2021,Qtr 2,April,23,14,ROR/Bonded
2021,Qtr 2,April,26,0,Detained
2021,Qtr 2,April,26,4,ROR/Bonded
2021,Qtr 2,April,27,0,Detained
