Year,Quarter,Month,Day,AllCasesSort,DEF_RACE
2018,Qtr 4,November,16,9,White
2018,Qtr 4,November,19,12,White
2018,Qtr 4,November,20,6,White
2018,Qtr 4,November,21,7,White
2018,Qtr 4,November,26,16,White
2018,Qtr 4,November,27,9,White
2018,Qtr 4,November,28,3,White
2018,Qtr 4,November,29,4,White
2018,Qtr 4,November,30,4,White
2018,Qtr 4,December,2,2,White
2018,Qtr 4,December,3,18,White
2018,Qtr 4,December,4,17,White
2018,Qtr 4,December,5,22,White
2018,Qtr 4,December,6,5,White
2018,Qtr 4,December,7,5,White
2018,Qtr 4,December,10,10,White
2018,Qtr 4,December,11,16,White
2018,Qtr 4,December,12,8,White
2018,Qtr 4,December,13,7,White
2018,Qtr 4,December,14,11,White
2018,Qtr 4,December,17,13,White
2018,Qtr 4,December,18,14,White
2018,Qtr 4,December,19,9,White
2018,Qtr 4,December,20,4,White
2018,Qtr 4,December,21,6,White
2018,Qtr 4,December,24,5,White
2018,Qtr 4,December,26,8,White
2018,Qtr 4,December,27,9,White
2018,Qtr 4,December,28,2,White
2018,Qtr 4,December,31,7,White
2019,Qtr 1,January,2,13,White
2019,Qtr 1,January,3,5,White
2019,Qtr 1,January,4,11,White
2019,Qtr 1,January,5,1,White
2019,Qtr 1,January,7,16,White
2019,Qtr 1,January,8,23,White
2019,Qtr 1,January,9,8,White
2019,Qtr 1,January,10,17,White
2019,Qtr 1,January,11,6,White
2019,Qtr 1,January,13,2,White
2019,Qtr 1,January,14,9,White
2019,Qtr 1,January,15,4,White
2019,Qtr 1,January,16,6,White
2019,Qtr 1,January,17,5,White
2019,Qtr 1,January,18,8,White
2019,Qtr 1,January,21,1,White
2019,Qtr 1,January,22,10,White
2019,Qtr 1,January,23,4,White
2019,Qtr 1,January,24,3,White
2019,Qtr 1,January,25,8,White
2019,Qtr 1,January,26,3,White
2019,Qtr 1,January,28,7,White
2019,Qtr 1,January,29,14,White
2019,Qtr 1,January,30,18,White
2019,Qtr 1,January,31,11,White
2019,Qtr 1,February,1,10,White
2019,Qtr 1,February,4,2,White
2019,Qtr 1,February,5,6,White
2019,Qtr 1,February,6,16,White
2019,Qtr 1,February,7,9,White
2019,Qtr 1,February,8,3,White
2019,Qtr 1,February,11,12,White
2019,Qtr 1,February,12,12,White
2019,Qtr 1,February,13,16,White
2019,Qtr 1,February,14,11,White
2019,Qtr 1,February,15,14,White
2019,Qtr 1,February,19,2,White
2019,Qtr 1,February,20,5,White
2019,Qtr 1,February,21,8,White
2019,Qtr 1,February,22,3,White
2019,Qtr 1,February,24,4,White
2019,Qtr 1,February,25,6,White
2019,Qtr 1,February,26,4,White
2019,Qtr 1,February,27,7,White
2019,Qtr 1,February,28,6,White
2019,Qtr 1,March,1,5,White
2019,Qtr 1,March,4,8,White
2019,Qtr 1,March,5,8,White
2019,Qtr 1,March,6,9,White
2019,Qtr 1,March,7,5,White
2019,Qtr 1,March,8,3,White
2019,Qtr 1,March,9,1,White
2019,Qtr 1,March,11,11,White
2019,Qtr 1,March,12,10,White
2019,Qtr 1,March,13,8,White
2019,Qtr 1,March,14,5,White
2019,Qtr 1,March,15,2,White
2019,Qtr 1,March,18,7,White
2019,Qtr 1,March,19,7,White
2019,Qtr 1,March,20,4,White
2019,Qtr 1,March,21,5,White
2019,Qtr 1,March,22,2,White
2019,Qtr 1,March,23,1,White
2019,Qtr 1,March,25,3,White
2019,Qtr 1,March,26,6,White
2019,Qtr 1,March,27,9,White
2019,Qtr 1,March,28,9,White
2019,Qtr 1,March,29,9,White
2019,Qtr 2,April,1,1,White
2019,Qtr 2,April,2,8,White
2019,Qtr 2,April,3,10,White
2019,Qtr 2,April,4,7,White
2019,Qtr 2,April,5,12,White
2019,Qtr 2,April,6,1,White
2019,Qtr 2,April,7,1,White
2019,Qtr 2,April,8,5,White
2019,Qtr 2,April,9,5,White
2019,Qtr 2,April,10,16,White
2019,Qtr 2,April,11,5,White
2019,Qtr 2,April,12,8,White
2019,Qtr 2,April,15,5,White
2019,Qtr 2,April,16,6,White
2019,Qtr 2,April,18,6,White
2019,Qtr 2,April,19,1,White
2019,Qtr 2,April,22,8,White
2019,Qtr 2,April,23,5,White
2019,Qtr 2,April,24,8,White
2019,Qtr 2,April,25,6,White
2019,Qtr 2,April,26,4,White
2019,Qtr 2,April,29,2,White
2019,Qtr 2,April,30,5,White
2019,Qtr 2,May,1,2,White
2019,Qtr 2,May,2,7,White
2019,Qtr 2,May,3,4,White
2019,Qtr 2,May,5,6,White
2019,Qtr 2,May,6,4,White
2019,Qtr 2,May,7,8,White
2019,Qtr 2,May,8,2,White
2019,Qtr 2,May,9,7,White
2019,Qtr 2,May,10,4,White
2019,Qtr 2,May,13,6,White
2019,Qtr 2,May,14,35,White
2019,Qtr 2,May,15,7,White
2019,Qtr 2,May,16,9,White
2019,Qtr 2,May,17,4,White
2019,Qtr 2,May,20,9,White
2019,Qtr 2,May,21,5,White
2019,Qtr 2,May,22,7,White
2019,Qtr 2,May,23,7,White
2019,Qtr 2,May,24,1,White
2019,Qtr 2,May,27,1,White
2019,Qtr 2,May,28,14,White
2019,Qtr 2,May,29,12,White
2019,Qtr 2,May,30,4,White
2019,Qtr 2,May,31,9,White
2019,Qtr 2,June,2,2,White
2019,Qtr 2,June,3,12,White
2019,Qtr 2,June,4,8,White
2019,Qtr 2,June,5,6,White
2019,Qtr 2,June,6,8,White
2019,Qtr 2,June,7,11,White
2019,Qtr 2,June,9,1,White
2019,Qtr 2,June,10,15,White
2019,Qtr 2,June,11,6,White
2019,Qtr 2,June,12,13,White
2019,Qtr 2,June,13,7,White
2019,Qtr 2,June,14,8,White
2019,Qtr 2,June,17,3,White
2019,Qtr 2,June,18,6,White
2019,Qtr 2,June,19,5,White
2019,Qtr 2,June,20,4,White
2019,Qtr 2,June,21,2,White
2019,Qtr 2,June,24,6,White
2019,Qtr 2,June,25,4,White
2019,Qtr 2,June,27,6,White
2019,Qtr 2,June,28,3,White
2019,Qtr 3,July,1,5,White
2019,Qtr 3,July,2,14,White
2019,Qtr 3,July,3,3,White
2019,Qtr 3,July,5,5,White
2019,Qtr 3,July,8,3,White
2019,Qtr 3,July,9,6,White
2019,Qtr 3,July,10,3,White
2019,Qtr 3,July,11,1,White
2019,Qtr 3,July,12,3,White
2019,Qtr 3,July,15,2,White
2019,Qtr 3,July,16,3,White
2019,Qtr 3,July,17,3,White
2019,Qtr 3,July,18,3,White
2019,Qtr 3,July,22,9,White
2019,Qtr 3,July,23,15,White
2019,Qtr 3,July,24,6,White
2019,Qtr 3,July,25,7,White
2019,Qtr 3,July,26,3,White
2019,Qtr 3,July,29,4,White
2019,Qtr 3,July,30,8,White
2019,Qtr 3,July,31,5,White
2019,Qtr 3,August,1,3,White
2019,Qtr 3,August,2,4,White
2019,Qtr 3,August,5,4,White
2019,Qtr 3,August,6,12,White
2019,Qtr 3,August,7,1,White
2019,Qtr 3,August,9,2,White
2019,Qtr 3,August,12,5,White
2019,Qtr 3,August,13,3,White
2019,Qtr 3,August,14,2,White
2019,Qtr 3,August,15,4,White
2019,Qtr 3,August,16,2,White
2019,Qtr 3,August,20,5,White
2019,Qtr 3,August,21,1,White
2019,Qtr 3,August,22,3,White
2019,Qtr 3,August,23,3,White
2019,Qtr 3,August,26,7,White
2019,Qtr 3,August,27,3,White
2019,Qtr 3,August,28,2,White
2019,Qtr 3,August,29,5,White
2019,Qtr 3,August,30,4,White
2019,Qtr 3,September,3,3,White
2019,Qtr 3,September,4,3,White
2019,Qtr 3,September,5,4,White
2019,Qtr 3,September,6,3,White
2019,Qtr 3,September,9,4,White
2019,Qtr 3,September,10,14,White
2019,Qtr 3,September,11,5,White
2019,Qtr 3,September,13,2,White
2019,Qtr 3,September,16,8,White
2019,Qtr 3,September,17,11,White
2019,Qtr 3,September,19,3,White
2019,Qtr 3,September,20,2,White
2019,Qtr 3,September,22,6,White
2019,Qtr 3,September,23,7,White
2019,Qtr 3,September,24,6,White
2019,Qtr 3,September,26,6,White
2019,Qtr 3,September,27,1,White
2019,Qtr 3,September,28,1,White
2019,Qtr 3,September,30,2,White
2019,Qtr 4,October,1,1,White
2019,Qtr 4,October,2,4,White
2019,Qtr 4,October,3,7,White
2019,Qtr 4,October,4,2,White
2019,Qtr 4,October,6,1,White
2019,Qtr 4,October,7,4,White
2019,Qtr 4,October,8,9,White
2019,Qtr 4,October,9,4,White
2019,Qtr 4,October,10,5,White
2019,Qtr 4,October,14,1,White
2019,Qtr 4,October,15,2,White
2019,Qtr 4,October,16,1,White
2019,Qtr 4,October,17,4,White
2019,Qtr 4,October,18,3,White
2019,Qtr 4,October,21,4,White
2019,Qtr 4,October,22,6,White
2019,Qtr 4,October,23,6,White
2019,Qtr 4,October,24,4,White
2019,Qtr 4,October,25,1,White
2019,Qtr 4,October,28,2,White
2019,Qtr 4,October,29,4,White
2019,Qtr 4,October,30,2,White
2019,Qtr 4,October,31,2,White
2019,Qtr 4,November,1,4,White
2019,Qtr 4,November,3,1,White
2019,Qtr 4,November,4,3,White
2019,Qtr 4,November,5,3,White
2019,Qtr 4,November,6,4,White
2019,Qtr 4,November,7,3,White
2019,Qtr 4,November,8,2,White
2019,Qtr 4,November,12,2,White
2019,Qtr 4,November,13,5,White
2019,Qtr 4,November,14,3,White
2019,Qtr 4,November,15,3,White
2019,Qtr 4,November,18,2,White
2019,Qtr 4,November,19,1,White
2019,Qtr 4,November,20,1,White
2019,Qtr 4,November,21,4,White
2019,Qtr 4,November,22,1,White
2019,Qtr 4,November,25,2,White
2019,Qtr 4,November,26,5,White
2019,Qtr 4,November,30,1,White
2019,Qtr 4,December,2,8,White
2019,Qtr 4,December,3,1,White
2019,Qtr 4,December,4,3,White
2019,Qtr 4,December,5,4,White
2019,Qtr 4,December,9,5,White
2019,Qtr 4,December,10,4,White
2019,Qtr 4,December,11,3,White
2019,Qtr 4,December,12,2,White
2019,Qtr 4,December,16,2,White
2019,Qtr 4,December,17,3,White
2019,Qtr 4,December,18,1,White
2019,Qtr 4,December,20,2,White
2019,Qtr 4,December,22,2,White
2019,Qtr 4,December,23,8,White
2019,Qtr 4,December,24,6,White
2019,Qtr 4,December,26,2,White
2019,Qtr 4,December,28,1,White
2019,Qtr 4,December,29,1,White
2019,Qtr 4,December,30,4,White
2019,Qtr 4,December,31,4,White
2020,Qtr 1,January,2,5,White
2020,Qtr 1,January,3,3,White
2020,Qtr 1,January,6,8,White
2020,Qtr 1,January,7,1,White
2020,Qtr 1,January,8,5,White
2020,Qtr 1,January,9,3,White
2020,Qtr 1,January,10,3,White
2020,Qtr 1,January,11,1,White
2020,Qtr 1,January,12,4,White
2020,Qtr 1,January,13,3,White
2020,Qtr 1,January,14,2,White
2020,Qtr 1,January,15,1,White
2020,Qtr 1,January,16,1,White
2020,Qtr 1,January,17,4,White
2020,Qtr 1,January,21,3,White
2020,Qtr 1,January,22,5,White
2020,Qtr 1,January,23,3,White
2020,Qtr 1,January,24,2,White
2020,Qtr 1,January,27,2,White
2020,Qtr 1,January,29,2,White
2020,Qtr 1,January,30,2,White
2020,Qtr 1,January,31,5,White
2020,Qtr 1,February,1,2,White
2020,Qtr 1,February,3,2,White
2020,Qtr 1,February,4,2,White
2020,Qtr 1,February,5,4,White
2020,Qtr 1,February,6,6,White
2020,Qtr 1,February,7,3,White
2020,Qtr 1,February,10,1,White
2020,Qtr 1,February,11,4,White
2020,Qtr 1,February,13,6,White
2020,Qtr 1,February,14,6,White
2020,Qtr 1,February,18,4,White
2020,Qtr 1,February,19,5,White
2020,Qtr 1,February,20,1,White
2020,Qtr 1,February,21,5,White
2020,Qtr 1,February,24,5,White
2020,Qtr 1,February,25,4,White
2020,Qtr 1,February,26,3,White
2020,Qtr 1,February,27,3,White
2020,Qtr 1,March,2,2,White
2020,Qtr 1,March,3,5,White
2020,Qtr 1,March,4,2,White
2020,Qtr 1,March,5,3,White
2020,Qtr 1,March,6,3,White
2020,Qtr 1,March,8,1,White
2020,Qtr 1,March,9,6,White
2020,Qtr 1,March,10,13,White
2020,Qtr 1,March,11,4,White
2020,Qtr 1,March,12,3,White
2020,Qtr 1,March,13,3,White
2020,Qtr 1,March,16,9,White
2020,Qtr 1,March,17,1,White
2020,Qtr 1,March,18,1,White
2020,Qtr 1,March,19,2,White
2020,Qtr 1,March,23,1,White
2020,Qtr 1,March,26,2,White
2020,Qtr 1,March,30,1,White
2020,Qtr 2,April,1,1,White
2020,Qtr 2,April,2,1,White
2020,Qtr 2,April,3,1,White
2020,Qtr 2,April,6,2,White
2020,Qtr 2,April,7,2,White
2020,Qtr 2,April,8,1,White
2020,Qtr 2,April,13,1,White
2020,Qtr 2,April,14,1,White
2020,Qtr 2,April,16,1,White
2020,Qtr 2,April,21,1,White
2020,Qtr 2,April,22,1,White
2020,Qtr 2,April,27,2,White
2020,Qtr 2,May,1,1,White
2020,Qtr 2,May,3,1,White
2020,Qtr 2,May,6,1,White
2020,Qtr 2,May,8,1,White
2020,Qtr 2,May,11,1,White
2020,Qtr 2,May,13,1,White
2020,Qtr 2,May,17,1,White
2020,Qtr 2,May,19,1,White
2020,Qtr 2,May,26,1,White
2020,Qtr 2,May,27,1,White
2020,Qtr 2,May,28,1,White
2020,Qtr 2,May,29,1,White
2020,Qtr 2,May,31,1,White
2020,Qtr 2,June,3,1,White
2020,Qtr 2,June,5,2,White
2020,Qtr 2,June,8,1,White
2020,Qtr 2,June,10,2,White
2020,Qtr 2,June,11,2,White
2020,Qtr 2,June,13,1,White
2020,Qtr 2,June,17,2,White
2020,Qtr 2,June,18,1,White
2020,Qtr 2,June,27,1,White
2020,Qtr 3,July,9,1,White
2020,Qtr 3,July,14,1,White
2020,Qtr 3,July,19,1,White
2020,Qtr 3,July,21,2,White
2020,Qtr 3,July,22,1,White
2020,Qtr 3,July,26,1,White
2020,Qtr 3,July,27,1,White
2020,Qtr 3,July,28,1,White
2020,Qtr 3,July,29,1,White
2020,Qtr 3,July,30,1,White
2020,Qtr 3,August,3,5,White
2020,Qtr 3,August,5,1,White
2020,Qtr 3,August,12,1,White
2020,Qtr 3,August,19,1,White
2020,Qtr 3,August,21,1,White
2020,Qtr 3,August,25,1,White
2020,Qtr 3,August,26,2,White
2020,Qtr 3,August,27,2,White
2020,Qtr 3,August,31,3,White
2020,Qtr 3,September,2,1,White
2020,Qtr 3,September,4,1,White
2020,Qtr 3,September,11,1,White
2020,Qtr 3,September,14,2,White
2020,Qtr 3,September,15,1,White
2020,Qtr 3,September,21,2,White
2020,Qtr 3,September,22,2,White
2020,Qtr 3,September,23,1,White
2020,Qtr 3,September,24,1,White
2020,Qtr 3,September,25,2,White
2020,Qtr 4,October,3,1,White
2020,Qtr 4,October,5,2,White
2020,Qtr 4,October,6,1,White
2020,Qtr 4,October,13,3,White
2020,Qtr 4,October,14,1,White
2020,Qtr 4,October,15,2,White
2020,Qtr 4,October,20,1,White
2020,Qtr 4,October,21,2,White
2020,Qtr 4,October,27,1,White
2020,Qtr 4,October,28,1,White
2020,Qtr 4,November,3,4,White
2020,Qtr 4,November,6,1,White
2020,Qtr 4,November,8,1,White
2020,Qtr 4,November,9,1,White
2020,Qtr 4,November,10,1,White
2020,Qtr 4,November,13,1,White
2020,Qtr 4,November,16,3,White
2020,Qtr 4,November,17,1,White
2020,Qtr 4,November,18,2,White
2020,Qtr 4,November,19,2,White
2020,Qtr 4,November,25,1,White
2020,Qtr 4,November,28,1,White
2020,Qtr 4,November,30,1,White
2020,Qtr 4,December,1,3,White
2020,Qtr 4,December,3,1,White
2020,Qtr 4,December,4,1,White
2020,Qtr 4,December,5,1,White
2020,Qtr 4,December,7,2,White
2020,Qtr 4,December,10,1,White
2020,Qtr 4,December,11,2,White
2020,Qtr 4,December,18,1,White
2020,Qtr 4,December,21,1,White
2020,Qtr 4,December,23,1,White
2020,Qtr 4,December,28,1,White
2020,Qtr 4,December,29,3,White
2021,Qtr 1,January,4,2,White
2021,Qtr 1,January,5,1,White
2021,Qtr 1,January,11,3,White
2021,Qtr 1,January,12,3,White
2021,Qtr 1,January,13,1,White
2021,Qtr 1,January,14,4,White
2021,Qtr 1,January,15,2,White
2021,Qtr 1,January,19,1,White
2021,Qtr 1,January,20,1,White
2021,Qtr 1,January,21,1,White
2021,Qtr 1,January,25,1,White
2021,Qtr 1,January,28,2,White
2021,Qtr 1,February,3,1,White
2021,Qtr 1,February,4,1,White
2021,Qtr 1,February,8,1,White
2021,Qtr 1,February,9,1,White
2021,Qtr 1,February,16,4,White
2021,Qtr 1,February,17,1,White
2021,Qtr 1,February,22,1,White
2021,Qtr 1,March,1,2,White
2021,Qtr 1,March,2,2,White
2021,Qtr 1,March,3,1,White
2021,Qtr 1,March,4,2,White
2021,Qtr 1,March,12,1,White
2021,Qtr 1,March,15,1,White
2021,Qtr 1,March,16,2,White
2021,Qtr 1,March,17,1,White
2021,Qtr 1,March,24,1,White
2021,Qtr 1,March,29,1,White
2021,Qtr 2,April,2,1,White
2021,Qtr 2,April,6,1,White
2021,Qtr 2,April,7,1,White
2021,Qtr 2,April,16,1,White
2021,Qtr 2,April,19,1,White
2021,Qtr 2,May,10,1,White
2021,Qtr 2,May,12,1,White
2021,Qtr 2,May,19,1,White
2021,Qtr 2,May,26,1,White
2021,Qtr 2,June,1,1,White
2021,Qtr 2,June,2,1,White
2021,Qtr 2,June,8,2,White
2021,Qtr 2,June,9,1,White
2021,Qtr 2,June,15,1,White
2021,Qtr 2,June,22,1,White
2021,Qtr 2,June,23,1,White
2021,Qtr 2,June,24,1,White
2021,Qtr 2,June,28,1,White
2021,Qtr 3,July,6,1,White
2021,Qtr 3,July,15,1,White
2021,Qtr 3,July,16,1,White
2021,Qtr 3,July,19,2,White
2021,Qtr 3,July,20,1,White
2021,Qtr 3,July,26,1,White
2021,Qtr 3,July,27,3,White
2021,Qtr 3,July,28,1,White
2021,Qtr 3,August,1,1,White
2021,Qtr 3,August,2,1,White
2021,Qtr 3,August,3,2,White
2021,Qtr 3,August,4,2,White
2021,Qtr 3,August,9,1,White
2021,Qtr 3,August,10,1,White
2021,Qtr 3,August,18,1,White
2021,Qtr 3,August,19,1,White
2021,Qtr 3,August,27,1,White
2021,Qtr 3,August,31,1,White
2021,Qtr 3,September,8,1,White
2021,Qtr 3,September,13,1,White
2021,Qtr 3,September,17,1,White
2021,Qtr 3,September,22,1,White
2021,Qtr 3,September,28,1,White
2021,Qtr 4,October,14,1,White
2021,Qtr 4,October,19,2,White
2021,Qtr 4,November,5,1,White
2021,Qtr 4,November,9,1,White
2021,Qtr 4,November,11,1,White
2021,Qtr 4,November,16,2,White
2021,Qtr 4,November,22,1,White
2021,Qtr 4,December,2,1,White
2021,Qtr 4,December,10,2,White
2021,Qtr 4,December,13,2,White
2021,Qtr 4,December,14,1,White
2021,Qtr 4,December,17,1,White
2021,Qtr 4,December,22,2,White
2021,Qtr 4,December,23,1,White
2021,Qtr 4,December,27,1,White
2021,Qtr 4,December,28,1,White
2022,Qtr 1,January,3,4,White
2022,Qtr 1,January,4,1,White
2022,Qtr 1,January,6,2,White
2022,Qtr 1,January,7,1,White
2022,Qtr 1,January,11,2,White
2022,Qtr 1,January,13,2,White
2022,Qtr 1,January,18,2,White
2022,Qtr 1,January,21,2,White
2022,Qtr 1,January,24,1,White
2022,Qtr 1,January,28,1,White
2022,Qtr 1,February,2,1,White
2022,Qtr 1,February,7,1,White
2022,Qtr 1,February,8,2,White
2022,Qtr 1,February,9,1,White
2022,Qtr 1,February,17,1,White
2022,Qtr 1,February,24,1,White
2022,Qtr 1,February,28,1,White
2022,Qtr 1,March,1,1,White
2022,Qtr 1,March,3,1,White
2022,Qtr 1,March,7,2,White
2022,Qtr 1,March,8,4,White
2022,Qtr 1,March,9,1,White
2022,Qtr 1,March,11,1,White
2022,Qtr 1,March,14,2,White
2022,Qtr 1,March,16,2,White
2022,Qtr 1,March,17,1,White
2022,Qtr 1,March,21,1,White
2022,Qtr 1,March,22,1,White
2022,Qtr 1,March,25,1,White
2022,Qtr 1,March,28,1,White
2022,Qtr 1,March,31,3,White
2022,Qtr 2,April,1,1,White
2022,Qtr 2,April,4,1,White
2022,Qtr 2,April,5,1,White
2022,Qtr 2,April,11,2,White
2022,Qtr 2,April,13,1,White
2022,Qtr 2,April,14,1,White
2022,Qtr 2,April,18,1,White
2022,Qtr 2,April,19,1,White
2022,Qtr 2,April,20,1,White
2022,Qtr 2,April,26,3,White
2022,Qtr 2,April,27,1,White
2022,Qtr 2,April,28,3,White
2022,Qtr 2,April,29,2,White
2022,Qtr 2,May,2,2,White
2022,Qtr 2,May,4,1,White
2022,Qtr 2,May,10,1,White
2022,Qtr 2,May,15,1,White
2022,Qtr 2,May,16,3,White
2022,Qtr 2,May,17,2,White
2022,Qtr 2,May,18,1,White
2022,Qtr 2,May,19,1,White
2022,Qtr 2,May,27,1,White
2022,Qtr 2,June,1,2,White
2022,Qtr 2,June,3,1,White
2022,Qtr 2,June,6,2,White
2022,Qtr 2,June,7,1,White
2022,Qtr 2,June,8,2,White
2022,Qtr 2,June,10,1,White
2022,Qtr 2,June,11,1,White
2022,Qtr 2,June,13,1,White
2022,Qtr 2,June,14,1,White
2022,Qtr 2,June,15,1,White
2022,Qtr 2,June,21,1,White
2022,Qtr 2,June,22,3,White
2022,Qtr 2,June,23,3,White
2022,Qtr 2,June,27,4,White
2022,Qtr 2,June,30,1,White
2022,Qtr 3,July,1,1,White
2022,Qtr 3,July,6,1,White
2022,Qtr 3,July,7,1,White
2022,Qtr 3,July,8,1,White
2022,Qtr 3,July,11,1,White
2022,Qtr 3,July,13,1,White
2022,Qtr 3,July,15,1,White
2022,Qtr 3,July,18,2,White
2022,Qtr 3,July,20,1,White
2022,Qtr 3,July,22,1,White
2022,Qtr 3,July,26,2,White
2022,Qtr 3,July,28,3,White
2022,Qtr 3,July,31,1,White
2022,Qtr 3,August,1,1,White
2022,Qtr 3,August,2,1,White
2022,Qtr 3,August,3,1,White
2022,Qtr 3,August,8,3,White
2022,Qtr 3,August,9,1,White
2022,Qtr 3,August,12,1,White
2022,Qtr 3,August,13,1,White
2022,Qtr 3,August,15,3,White
2022,Qtr 3,August,16,1,White
2022,Qtr 3,August,17,2,White
2022,Qtr 3,August,18,1,White
2022,Qtr 3,August,22,2,White
2022,Qtr 3,August,25,1,White
2022,Qtr 3,August,26,1,White
2022,Qtr 3,August,30,3,White
2022,Qtr 3,August,31,2,White
2022,Qtr 3,September,7,1,White
2022,Qtr 3,September,8,3,White
2022,Qtr 3,September,9,2,White
2022,Qtr 3,September,13,4,White
2022,Qtr 3,September,16,2,White
2022,Qtr 3,September,19,1,White
2022,Qtr 3,September,20,2,White
2022,Qtr 3,September,22,1,White
2022,Qtr 3,September,26,1,White
2022,Qtr 4,October,4,1,White
2022,Qtr 4,October,6,1,White
2022,Qtr 4,October,7,1,White
2022,Qtr 4,October,10,1,White
2022,Qtr 4,October,11,1,White
2022,Qtr 4,October,12,2,White
2022,Qtr 4,October,13,2,White
2022,Qtr 4,October,14,2,White
2022,Qtr 4,October,17,1,White
2022,Qtr 4,October,18,2,White
2022,Qtr 4,October,19,2,White
2022,Qtr 4,October,20,2,White
2022,Qtr 4,October,24,1,White
2022,Qtr 4,October,25,1,White
2022,Qtr 4,October,26,1,White
2022,Qtr 4,October,27,1,White
2022,Qtr 4,October,31,2,White
2022,Qtr 4,November,1,4,White
2022,Qtr 4,November,3,3,White
2022,Qtr 4,November,9,2,White
2022,Qtr 4,November,10,1,White
2022,Qtr 4,November,12,1,White
2022,Qtr 4,November,14,3,White
2022,Qtr 4,November,15,1,White
2022,Qtr 4,November,16,2,White
2022,Qtr 4,November,17,2,White
2022,Qtr 4,November,21,2,White
2022,Qtr 4,November,23,1,White
2022,Qtr 4,November,30,2,White
2022,Qtr 4,December,1,2,White
2022,Qtr 4,December,2,3,White
2022,Qtr 4,December,5,3,White
2022,Qtr 4,December,6,2,White
2022,Qtr 4,December,7,1,White
2022,Qtr 4,December,9,3,White
2022,Qtr 4,December,13,1,White
2022,Qtr 4,December,16,4,White
2022,Qtr 4,December,20,1,White
2022,Qtr 4,December,22,1,White
2023,Qtr 1,January,3,2,White
2023,Qtr 1,January,5,1,White
2023,Qtr 1,January,6,1,White
2023,Qtr 1,January,9,1,White
2023,Qtr 1,January,10,2,White
2023,Qtr 1,January,18,1,White
2023,Qtr 1,January,19,2,White
2023,Qtr 1,January,20,2,White
2023,Qtr 1,January,22,1,White
2023,Qtr 1,January,23,3,White
2023,Qtr 1,January,24,1,White
2023,Qtr 1,January,25,3,White
2023,Qtr 1,January,26,3,White
2023,Qtr 1,January,30,1,White
2023,Qtr 1,January,31,4,White
2023,Qtr 1,February,2,3,White
2023,Qtr 1,February,6,2,White
2023,Qtr 1,February,7,1,White
2023,Qtr 1,February,9,1,White
2023,Qtr 1,February,13,1,White
2023,Qtr 1,February,15,1,White
2023,Qtr 1,February,16,2,White
2023,Qtr 1,February,21,1,White
2023,Qtr 1,February,22,1,White
2023,Qtr 1,February,24,2,White
2023,Qtr 1,February,27,2,White
2023,Qtr 1,February,28,2,White
2023,Qtr 1,March,2,2,White
2023,Qtr 1,March,3,3,White
2023,Qtr 1,March,6,3,White
2023,Qtr 1,March,7,1,White
2023,Qtr 1,March,8,1,White
2023,Qtr 1,March,9,2,White
2023,Qtr 1,March,10,2,White
2023,Qtr 1,March,13,4,White
2023,Qtr 1,March,14,3,White
2023,Qtr 1,March,16,1,White
2023,Qtr 1,March,17,1,White
2023,Qtr 1,March,21,2,White
2023,Qtr 1,March,22,1,White
2023,Qtr 1,March,23,3,White
2023,Qtr 1,March,26,1,White
2023,Qtr 1,March,27,2,White
2023,Qtr 1,March,29,2,White
2023,Qtr 1,March,30,2,White
2023,Qtr 2,April,3,1,White
2023,Qtr 2,April,4,1,White
2023,Qtr 2,April,5,1,White
2023,Qtr 2,April,6,1,White
2023,Qtr 2,April,10,4,White
2023,Qtr 2,April,12,1,White
2023,Qtr 2,April,13,1,White
2023,Qtr 2,April,14,1,White
2023,Qtr 2,April,17,1,White
2023,Qtr 2,April,18,2,White
2023,Qtr 2,April,19,2,White
2023,Qtr 2,April,20,1,White
2023,Qtr 2,April,21,2,White
2023,Qtr 2,April,24,2,White
2023,Qtr 2,April,27,2,White
2023,Qtr 2,April,28,3,White
2023,Qtr 2,May,2,1,White
2023,Qtr 2,May,3,2,White
2023,Qtr 2,May,5,2,White
2023,Qtr 2,May,8,1,White
2023,Qtr 2,May,9,2,White
2023,Qtr 2,May,10,2,White
2023,Qtr 2,May,11,1,White
2023,Qtr 2,May,12,1,White
2023,Qtr 2,May,15,1,White
2023,Qtr 2,May,17,2,White
2023,Qtr 2,May,22,2,White
2023,Qtr 2,May,25,5,White
2023,Qtr 2,May,26,2,White
2023,Qtr 2,May,30,2,White
2023,Qtr 2,June,5,2,White
2023,Qtr 2,June,7,2,White
2023,Qtr 2,June,8,2,White
2023,Qtr 2,June,12,3,White
2023,Qtr 2,June,13,1,White
2023,Qtr 2,June,15,1,White
2023,Qtr 2,June,16,3,White
2023,Qtr 2,June,20,1,White
2023,Qtr 2,June,21,1,White
2023,Qtr 2,June,26,2,White
2023,Qtr 2,June,27,2,White
2023,Qtr 2,June,28,2,White
2023,Qtr 2,June,29,2,White
2023,Qtr 2,June,30,1,White
2023,Qtr 3,July,3,1,White
2023,Qtr 3,July,5,3,White
2023,Qtr 3,July,6,1,White
2023,Qtr 3,July,7,1,White
2023,Qtr 3,July,9,1,White
2023,Qtr 3,July,13,1,White
2023,Qtr 3,July,14,1,White
2023,Qtr 3,July,17,3,White
2023,Qtr 3,July,18,4,White
2023,Qtr 3,July,19,1,White
2023,Qtr 3,July,21,1,White
2023,Qtr 3,July,25,2,White
