Year,Quarter,Month,Day,Median of REFERFILE_DAYS,PRETRIAL
2020,Qtr 1,February,11,33,ROR/Bonded
2020,Qtr 1,February,12,0,Detained
2020,Qtr 1,February,12,23,ROR/Bonded
2020,Qtr 1,February,13,0,Detained
2020,Qtr 1,February,13,35,ROR/Bonded
2020,Qtr 1,February,14,0,Detained
2020,Qtr 1,February,14,27,ROR/Bonded
2020,Qtr 1,February,16,8,ROR/Bonded
2020,Qtr 1,February,18,0,Detained
2020,Qtr 1,February,18,24,ROR/Bonded
2020,Qtr 1,February,19,0,Detained
2020,Qtr 1,February,19,27,ROR/Bonded
2020,Qtr 1,February,20,0,Detained
2020,Qtr 1,February,20,27,ROR/Bonded
2020,Qtr 1,February,21,0,Detained
2020,Qtr 1,February,21,26,ROR/Bonded
2020,Qtr 1,February,22,6,ROR/Bonded
2020,Qtr 1,February,23,1,ROR/Bonded
2020,Qtr 1,February,24,0,Detained
2020,Qtr 1,February,24,11,ROR/Bonded
2020,Qtr 1,February,25,0,Detained
2020,Qtr 1,February,25,21,ROR/Bonded
2020,Qtr 1,February,26,0,Detained
2020,Qtr 1,February,26,20,ROR/Bonded
2020,Qtr 1,February,27,0,Detained
2020,Qtr 1,February,27,12,ROR/Bonded
2020,Qtr 1,February,28,2,Detained
2020,Qtr 1,February,28,4,ROR/Bonded
2020,Qtr 1,February,29,3,ROR/Bonded
2020,Qtr 1,March,1,3,ROR/Bonded
2020,Qtr 1,March,2,0,Detained
2020,Qtr 1,March,2,18,ROR/Bonded
2020,Qtr 1,March,3,0,Detained
2020,Qtr 1,March,3,16,ROR/Bonded
2020,Qtr 1,March,4,0,Detained
2020,Qtr 1,March,4,25,ROR/Bonded
2020,Qtr 1,March,5,0,Detained
2020,Qtr 1,March,5,12,ROR/Bonded
2020,Qtr 1,March,6,0,Detained
2020,Qtr 1,March,6,4,ROR/Bonded
2020,Qtr 1,March,7,139,Detained
2020,Qtr 1,March,8,1,ROR/Bonded
2020,Qtr 1,March,9,0,Detained
2020,Qtr 1,March,9,1,ROR/Bonded
2020,Qtr 1,March,10,0,Detained
2020,Qtr 1,March,10,13,ROR/Bonded
2020,Qtr 1,March,11,648,Detained
2020,Qtr 1,March,11,16,ROR/Bonded
2020,Qtr 1,March,12,0,Detained
2020,Qtr 1,March,12,19,ROR/Bonded
2020,Qtr 1,March,13,0,Detained
2020,Qtr 1,March,13,4,ROR/Bonded
2020,Qtr 1,March,15,2,ROR/Bonded
2020,Qtr 1,March,16,0,Detained
2020,Qtr 1,March,16,23,ROR/Bonded
2020,Qtr 1,March,17,0,Detained
2020,Qtr 1,March,17,12,ROR/Bonded
2020,Qtr 1,March,18,0,Detained
2020,Qtr 1,March,18,16,ROR/Bonded
2020,Qtr 1,March,19,0,Detained
2020,Qtr 1,March,19,13,ROR/Bonded
2020,Qtr 1,March,20,2,Detained
2020,Qtr 1,March,20,14,ROR/Bonded
2020,Qtr 1,March,23,1,Detained
2020,Qtr 1,March,23,21,ROR/Bonded
2020,Qtr 1,March,24,0,Detained
2020,Qtr 1,March,24,15,ROR/Bonded
2020,Qtr 1,March,25,0,Detained
2020,Qtr 1,March,25,6,ROR/Bonded
2020,Qtr 1,March,26,0,Detained
2020,Qtr 1,March,26,6,ROR/Bonded
2020,Qtr 1,March,27,20,ROR/Bonded
2020,Qtr 1,March,30,0,Detained
2020,Qtr 1,March,30,10,ROR/Bonded
2020,Qtr 2,April,1,0,Detained
2020,Qtr 2,April,1,22,ROR/Bonded
2020,Qtr 2,April,2,0,Detained
2020,Qtr 2,April,2,4,ROR/Bonded
2020,Qtr 2,April,3,0,Detained
2020,Qtr 2,April,3,11,ROR/Bonded
2020,Qtr 2,April,4,21,ROR/Bonded
2020,Qtr 2,April,6,0,Detained
2020,Qtr 2,April,6,4,ROR/Bonded
2020,Qtr 2,April,7,0,Detained
2020,Qtr 2,April,7,1,ROR/Bonded
2020,Qtr 2,April,8,0,Detained
2020,Qtr 2,April,8,9,ROR/Bonded
2020,Qtr 2,April,9,0,Detained
2020,Qtr 2,April,9,53,ROR/Bonded
2020,Qtr 2,April,10,2,Detained
2020,Qtr 2,April,10,20,ROR/Bonded
2020,Qtr 2,April,13,0,Detained
2020,Qtr 2,April,13,1,ROR/Bonded
2020,Qtr 2,April,14,0,Detained
2020,Qtr 2,April,14,6,ROR/Bonded
2020,Qtr 2,April,15,0,Detained
2020,Qtr 2,April,15,11,ROR/Bonded
2020,Qtr 2,April,16,0,Detained
2020,Qtr 2,April,16,5,ROR/Bonded
2020,Qtr 2,April,17,0,Detained
2020,Qtr 2,April,17,17,ROR/Bonded
2020,Qtr 2,April,18,9,ROR/Bonded
2020,Qtr 2,April,19,2,Detained
2020,Qtr 2,April,20,0,Detained
2020,Qtr 2,April,20,18,ROR/Bonded
2020,Qtr 2,April,21,0,Detained
2020,Qtr 2,April,21,16,ROR/Bonded
2020,Qtr 2,April,22,0,Detained
2020,Qtr 2,April,22,13,ROR/Bonded
2020,Qtr 2,April,23,0,Detained
2020,Qtr 2,April,23,26,ROR/Bonded
2020,Qtr 2,April,24,0,Detained
2020,Qtr 2,April,24,11,ROR/Bonded
2020,Qtr 2,April,27,1,Detained
2020,Qtr 2,April,27,9,ROR/Bonded
2020,Qtr 2,April,28,0,Detained
2020,Qtr 2,April,28,13,ROR/Bonded
2020,Qtr 2,April,29,0,Detained
2020,Qtr 2,April,29,8,ROR/Bonded
2020,Qtr 2,April,30,0,Detained
2020,Qtr 2,April,30,7,ROR/Bonded
2020,Qtr 2,May,1,0,Detained
2020,Qtr 2,May,1,13,ROR/Bonded
2020,Qtr 2,May,4,0,Detained
2020,Qtr 2,May,4,14,ROR/Bonded
2020,Qtr 2,May,5,0,Detained
2020,Qtr 2,May,5,14,ROR/Bonded
2020,Qtr 2,May,6,0,Detained
2020,Qtr 2,May,6,20,ROR/Bonded
2020,Qtr 2,May,7,0,Detained
2020,Qtr 2,May,7,25,ROR/Bonded
2020,Qtr 2,May,8,2,Detained
2020,Qtr 2,May,8,10,ROR/Bonded
2020,Qtr 2,May,9,24,ROR/Bonded
2020,Qtr 2,May,10,45,ROR/Bonded
2020,Qtr 2,May,11,0,Detained
2020,Qtr 2,May,11,11,ROR/Bonded
2020,Qtr 2,May,12,0,Detained
2020,Qtr 2,May,12,12,ROR/Bonded
2020,Qtr 2,May,13,0,Detained
2020,Qtr 2,May,13,14,ROR/Bonded
2020,Qtr 2,May,14,0,Detained
2020,Qtr 2,May,14,12,ROR/Bonded
2020,Qtr 2,May,15,3,Detained
2020,Qtr 2,May,15,13,ROR/Bonded
2020,Qtr 2,May,16,58,ROR/Bonded
2020,Qtr 2,May,17,40,ROR/Bonded
2020,Qtr 2,May,18,0,Detained
2020,Qtr 2,May,18,32,ROR/Bonded
2020,Qtr 2,May,19,0,Detained
2020,Qtr 2,May,19,14,ROR/Bonded
2020,Qtr 2,May,20,1,Detained
2020,Qtr 2,May,20,7,ROR/Bonded
2020,Qtr 2,May,21,0,Detained
2020,Qtr 2,May,21,19,ROR/Bonded
2020,Qtr 2,May,22,0,Detained
2020,Qtr 2,May,22,20,ROR/Bonded
2020,Qtr 2,May,25,11,ROR/Bonded
2020,Qtr 2,May,26,0,Detained
2020,Qtr 2,May,26,7,ROR/Bonded
2020,Qtr 2,May,27,0,Detained
2020,Qtr 2,May,27,15,ROR/Bonded
2020,Qtr 2,May,28,0,Detained
2020,Qtr 2,May,28,15,ROR/Bonded
2020,Qtr 2,May,29,0,Detained
2020,Qtr 2,May,29,12,ROR/Bonded
2020,Qtr 2,June,1,0,Detained
2020,Qtr 2,June,1,17,ROR/Bonded
2020,Qtr 2,June,2,0,Detained
2020,Qtr 2,June,2,27,ROR/Bonded
2020,Qtr 2,June,3,0,Detained
2020,Qtr 2,June,3,23,ROR/Bonded
2020,Qtr 2,June,4,0,Detained
2020,Qtr 2,June,4,27,ROR/Bonded
2020,Qtr 2,June,5,4,Detained
2020,Qtr 2,June,5,12,ROR/Bonded
2020,Qtr 2,June,6,13,ROR/Bonded
2020,Qtr 2,June,7,12,ROR/Bonded
2020,Qtr 2,June,8,0,Detained
2020,Qtr 2,June,8,11,ROR/Bonded
2020,Qtr 2,June,9,0,Detained
2020,Qtr 2,June,9,20,ROR/Bonded
2020,Qtr 2,June,10,0,Detained
2020,Qtr 2,June,10,9,ROR/Bonded
2020,Qtr 2,June,11,0,Detained
2020,Qtr 2,June,11,25,ROR/Bonded
2020,Qtr 2,June,12,0,Detained
2020,Qtr 2,June,12,14,ROR/Bonded
2020,Qtr 2,June,13,24,ROR/Bonded
2020,Qtr 2,June,14,14,ROR/Bonded
2020,Qtr 2,June,15,1,Detained
2020,Qtr 2,June,15,11,ROR/Bonded
2020,Qtr 2,June,16,0,Detained
2020,Qtr 2,June,16,9,ROR/Bonded
2020,Qtr 2,June,17,0,Detained
2020,Qtr 2,June,17,20,ROR/Bonded
2020,Qtr 2,June,18,0,Detained
2020,Qtr 2,June,18,13,ROR/Bonded
2020,Qtr 2,June,19,1,Detained
2020,Qtr 2,June,19,24,ROR/Bonded
2020,Qtr 2,June,20,4,ROR/Bonded
2020,Qtr 2,June,21,10,ROR/Bonded
2020,Qtr 2,June,22,0,Detained
2020,Qtr 2,June,22,7,ROR/Bonded
2020,Qtr 2,June,23,0,Detained
2020,Qtr 2,June,23,13,ROR/Bonded
2020,Qtr 2,June,24,0,Detained
2020,Qtr 2,June,24,21,ROR/Bonded
2020,Qtr 2,June,25,0,Detained
2020,Qtr 2,June,25,15,ROR/Bonded
2020,Qtr 2,June,26,0,Detained
2020,Qtr 2,June,26,13,ROR/Bonded
2020,Qtr 2,June,27,16,ROR/Bonded
2020,Qtr 2,June,28,15,ROR/Bonded
2020,Qtr 2,June,29,1,Detained
2020,Qtr 2,June,29,12,ROR/Bonded
2020,Qtr 2,June,30,0,Detained
2020,Qtr 2,June,30,9,ROR/Bonded
2020,Qtr 3,July,1,0,Detained
2020,Qtr 3,July,1,22,ROR/Bonded
2020,Qtr 3,July,2,0,Detained
2020,Qtr 3,July,2,18,ROR/Bonded
2020,Qtr 3,July,3,64,ROR/Bonded
2020,Qtr 3,July,5,31,ROR/Bonded
2020,Qtr 3,July,6,0,Detained
2020,Qtr 3,July,6,9,ROR/Bonded
2020,Qtr 3,July,7,0,Detained
2020,Qtr 3,July,7,17,ROR/Bonded
2020,Qtr 3,July,8,0,Detained
2020,Qtr 3,July,8,49,ROR/Bonded
2020,Qtr 3,July,9,0,Detained
2020,Qtr 3,July,9,27,ROR/Bonded
2020,Qtr 3,July,10,0,Detained
2020,Qtr 3,July,10,9,ROR/Bonded
2020,Qtr 3,July,11,14,ROR/Bonded
2020,Qtr 3,July,12,16,ROR/Bonded
2020,Qtr 3,July,13,0,Detained
2020,Qtr 3,July,13,15,ROR/Bonded
2020,Qtr 3,July,14,0,Detained
2020,Qtr 3,July,14,10,ROR/Bonded
2020,Qtr 3,July,15,0,Detained
2020,Qtr 3,July,15,9,ROR/Bonded
2020,Qtr 3,July,16,0,Detained
2020,Qtr 3,July,16,15,ROR/Bonded
2020,Qtr 3,July,17,0,Detained
2020,Qtr 3,July,17,18,ROR/Bonded
2020,Qtr 3,July,18,26,ROR/Bonded
2020,Qtr 3,July,19,23,ROR/Bonded
2020,Qtr 3,July,20,0,Detained
2020,Qtr 3,July,20,10,ROR/Bonded
2020,Qtr 3,July,21,0,Detained
2020,Qtr 3,July,21,9,ROR/Bonded
2020,Qtr 3,July,22,0,Detained
2020,Qtr 3,July,22,16,ROR/Bonded
2020,Qtr 3,July,23,0,Detained
2020,Qtr 3,July,23,17,ROR/Bonded
2020,Qtr 3,July,24,0,Detained
2020,Qtr 3,July,24,34,ROR/Bonded
2020,Qtr 3,July,25,19,ROR/Bonded
2020,Qtr 3,July,26,25,Detained
2020,Qtr 3,July,26,17,ROR/Bonded
2020,Qtr 3,July,27,0,Detained
2020,Qtr 3,July,27,11,ROR/Bonded
2020,Qtr 3,July,28,0,Detained
2020,Qtr 3,July,28,9,ROR/Bonded
2020,Qtr 3,July,29,1,Detained
2020,Qtr 3,July,29,22,ROR/Bonded
2020,Qtr 3,July,30,0,Detained
2020,Qtr 3,July,30,27,ROR/Bonded
2020,Qtr 3,July,31,0,Detained
2020,Qtr 3,July,31,53,ROR/Bonded
2020,Qtr 3,August,1,145,ROR/Bonded
2020,Qtr 3,August,2,1,Detained
2020,Qtr 3,August,2,5,ROR/Bonded
2020,Qtr 3,August,3,0,Detained
2020,Qtr 3,August,3,34,ROR/Bonded
2020,Qtr 3,August,4,0,Detained
2020,Qtr 3,August,4,23,ROR/Bonded
2020,Qtr 3,August,5,0,Detained
2020,Qtr 3,August,5,20,ROR/Bonded
2020,Qtr 3,August,6,0,Detained
2020,Qtr 3,August,6,35,ROR/Bonded
2020,Qtr 3,August,7,0,Detained
2020,Qtr 3,August,7,18,ROR/Bonded
2020,Qtr 3,August,8,6,ROR/Bonded
2020,Qtr 3,August,9,5,ROR/Bonded
2020,Qtr 3,August,10,0,Detained
2020,Qtr 3,August,10,37,ROR/Bonded
2020,Qtr 3,August,11,0,Detained
2020,Qtr 3,August,11,22,ROR/Bonded
2020,Qtr 3,August,12,18,Detained
2020,Qtr 3,August,12,16,ROR/Bonded
2020,Qtr 3,August,13,0,Detained
2020,Qtr 3,August,13,39,ROR/Bonded
2020,Qtr 3,August,14,0,Detained
2020,Qtr 3,August,14,18,ROR/Bonded
2020,Qtr 3,August,16,108,ROR/Bonded
2020,Qtr 3,August,17,0,Detained
2020,Qtr 3,August,17,17,ROR/Bonded
2020,Qtr 3,August,18,0,Detained
2020,Qtr 3,August,18,38,ROR/Bonded
2020,Qtr 3,August,19,0,Detained
2020,Qtr 3,August,19,10,ROR/Bonded
2020,Qtr 3,August,20,0,Detained
2020,Qtr 3,August,20,17,ROR/Bonded
2020,Qtr 3,August,21,0,Detained
2020,Qtr 3,August,21,20,ROR/Bonded
2020,Qtr 3,August,22,2,ROR/Bonded
2020,Qtr 3,August,23,127,ROR/Bonded
2020,Qtr 3,August,24,0,Detained
2020,Qtr 3,August,24,36,ROR/Bonded
2020,Qtr 3,August,25,0,Detained
2020,Qtr 3,August,25,108,ROR/Bonded
2020,Qtr 3,August,26,38,Detained
2020,Qtr 3,August,26,43,ROR/Bonded
2020,Qtr 3,August,27,0,Detained
2020,Qtr 3,August,27,33,ROR/Bonded
2020,Qtr 3,August,28,0,Detained
2020,Qtr 3,August,28,49,ROR/Bonded
2020,Qtr 3,August,29,17,ROR/Bonded
2020,Qtr 3,August,30,57,ROR/Bonded
2020,Qtr 3,August,31,0,Detained
2020,Qtr 3,August,31,22,ROR/Bonded
2020,Qtr 3,September,1,0,Detained
2020,Qtr 3,September,1,39,ROR/Bonded
2020,Qtr 3,September,2,0,Detained
2020,Qtr 3,September,2,44,ROR/Bonded
2020,Qtr 3,September,3,0,Detained
2020,Qtr 3,September,3,41,ROR/Bonded
2020,Qtr 3,September,4,0,Detained
2020,Qtr 3,September,4,31,ROR/Bonded
2020,Qtr 3,September,5,5,ROR/Bonded
2020,Qtr 3,September,6,36,ROR/Bonded
2020,Qtr 3,September,7,10,ROR/Bonded
2020,Qtr 3,September,8,0,Detained
2020,Qtr 3,September,8,31,ROR/Bonded
2020,Qtr 3,September,9,0,Detained
2020,Qtr 3,September,9,21,ROR/Bonded
2020,Qtr 3,September,10,0,Detained
2020,Qtr 3,September,10,33,ROR/Bonded
2020,Qtr 3,September,11,28,ROR/Bonded
2020,Qtr 3,September,12,29,ROR/Bonded
2020,Qtr 3,September,13,21,ROR/Bonded
2020,Qtr 3,September,14,0,Detained
2020,Qtr 3,September,14,15,ROR/Bonded
2020,Qtr 3,September,15,0,Detained
2020,Qtr 3,September,15,8,ROR/Bonded
2020,Qtr 3,September,16,0,Detained
2020,Qtr 3,September,16,22,ROR/Bonded
2020,Qtr 3,September,17,0,Detained
2020,Qtr 3,September,17,22,ROR/Bonded
2020,Qtr 3,September,18,0,Detained
2020,Qtr 3,September,18,44,ROR/Bonded
2020,Qtr 3,September,19,55,ROR/Bonded
2020,Qtr 3,September,20,98,ROR/Bonded
2020,Qtr 3,September,21,0,Detained
2020,Qtr 3,September,21,52,ROR/Bonded
2020,Qtr 3,September,22,0,Detained
2020,Qtr 3,September,22,42,ROR/Bonded
2020,Qtr 3,September,23,0,Detained
2020,Qtr 3,September,23,43,ROR/Bonded
2020,Qtr 3,September,24,0,Detained
2020,Qtr 3,September,24,34,ROR/Bonded
2020,Qtr 3,September,25,0,Detained
2020,Qtr 3,September,25,14,ROR/Bonded
2020,Qtr 3,September,26,73,ROR/Bonded
2020,Qtr 3,September,27,66,ROR/Bonded
2020,Qtr 3,September,28,0,Detained
2020,Qtr 3,September,28,28,ROR/Bonded
2020,Qtr 3,September,29,0,Detained
2020,Qtr 3,September,29,19,ROR/Bonded
2020,Qtr 3,September,30,0,Detained
2020,Qtr 3,September,30,26,ROR/Bonded
2020,Qtr 4,October,1,0,Detained
2020,Qtr 4,October,1,27,ROR/Bonded
2020,Qtr 4,October,2,0,Detained
2020,Qtr 4,October,2,27,ROR/Bonded
2020,Qtr 4,October,3,66,ROR/Bonded
2020,Qtr 4,October,4,704,Detained
2020,Qtr 4,October,4,44,ROR/Bonded
2020,Qtr 4,October,5,0,Detained
2020,Qtr 4,October,5,43,ROR/Bonded
2020,Qtr 4,October,6,0,Detained
2020,Qtr 4,October,6,58,ROR/Bonded
2020,Qtr 4,October,7,0,Detained
2020,Qtr 4,October,7,28,ROR/Bonded
2020,Qtr 4,October,8,0,Detained
2020,Qtr 4,October,8,36,ROR/Bonded
2020,Qtr 4,October,9,0,Detained
2020,Qtr 4,October,9,22,ROR/Bonded
2020,Qtr 4,October,10,15,ROR/Bonded
2020,Qtr 4,October,13,0,Detained
2020,Qtr 4,October,13,16,ROR/Bonded
2020,Qtr 4,October,14,0,Detained
2020,Qtr 4,October,14,34,ROR/Bonded
2020,Qtr 4,October,15,318,Detained
2020,Qtr 4,October,15,18,ROR/Bonded
2020,Qtr 4,October,16,0,Detained
2020,Qtr 4,October,16,53,ROR/Bonded
2020,Qtr 4,October,17,3,ROR/Bonded
2020,Qtr 4,October,19,0,Detained
2020,Qtr 4,October,19,15,ROR/Bonded
2020,Qtr 4,October,20,0,Detained
2020,Qtr 4,October,20,14,ROR/Bonded
2020,Qtr 4,October,21,0,Detained
2020,Qtr 4,October,21,11,ROR/Bonded
2020,Qtr 4,October,22,0,Detained
2020,Qtr 4,October,22,18,ROR/Bonded
2020,Qtr 4,October,23,31,ROR/Bonded
2020,Qtr 4,October,24,16,ROR/Bonded
2020,Qtr 4,October,25,106,ROR/Bonded
2020,Qtr 4,October,26,0,Detained
2020,Qtr 4,October,26,20,ROR/Bonded
2020,Qtr 4,October,27,0,Detained
2020,Qtr 4,October,27,7,ROR/Bonded
2020,Qtr 4,October,28,13,ROR/Bonded
2020,Qtr 4,October,29,0,Detained
2020,Qtr 4,October,29,25,ROR/Bonded
2020,Qtr 4,October,30,0,Detained
2020,Qtr 4,October,30,36,ROR/Bonded
2020,Qtr 4,November,1,34,ROR/Bonded
2020,Qtr 4,November,2,1,Detained
2020,Qtr 4,November,2,15,ROR/Bonded
2020,Qtr 4,November,3,0,Detained
2020,Qtr 4,November,3,38,ROR/Bonded
2020,Qtr 4,November,4,0,Detained
2020,Qtr 4,November,4,36,ROR/Bonded
2020,Qtr 4,November,5,31,ROR/Bonded
2020,Qtr 4,November,6,0,Detained
2020,Qtr 4,November,6,31,ROR/Bonded
2020,Qtr 4,November,7,10,ROR/Bonded
2020,Qtr 4,November,8,2,ROR/Bonded
2020,Qtr 4,November,9,10,ROR/Bonded
2020,Qtr 4,November,10,0,Detained
2020,Qtr 4,November,10,35,ROR/Bonded
2020,Qtr 4,November,11,20,ROR/Bonded
2020,Qtr 4,November,12,0,Detained
2020,Qtr 4,November,12,32,ROR/Bonded
2020,Qtr 4,November,13,0,Detained
2020,Qtr 4,November,13,28,ROR/Bonded
2020,Qtr 4,November,14,11,ROR/Bonded
2020,Qtr 4,November,15,38,ROR/Bonded
2020,Qtr 4,November,16,0,Detained
2020,Qtr 4,November,16,4,ROR/Bonded
2020,Qtr 4,November,17,0,Detained
2020,Qtr 4,November,17,8,ROR/Bonded
2020,Qtr 4,November,18,0,Detained
2020,Qtr 4,November,18,16,ROR/Bonded
2020,Qtr 4,November,19,0,Detained
2020,Qtr 4,November,19,18,ROR/Bonded
2020,Qtr 4,November,20,0,Detained
2020,Qtr 4,November,20,36,ROR/Bonded
2020,Qtr 4,November,21,24,ROR/Bonded
2020,Qtr 4,November,23,0,Detained
2020,Qtr 4,November,23,10,ROR/Bonded
2020,Qtr 4,November,24,0,Detained
2020,Qtr 4,November,24,7,ROR/Bonded
2020,Qtr 4,November,25,0,Detained
2020,Qtr 4,November,25,42,ROR/Bonded
2020,Qtr 4,November,27,34,ROR/Bonded
2020,Qtr 4,November,28,45,Detained
2020,Qtr 4,November,28,16,ROR/Bonded
2020,Qtr 4,November,29,46,ROR/Bonded
2020,Qtr 4,November,30,0,Detained
2020,Qtr 4,November,30,10,ROR/Bonded
2020,Qtr 4,December,1,0,Detained
2020,Qtr 4,December,1,22,ROR/Bonded
2020,Qtr 4,December,2,0,Detained
2020,Qtr 4,December,2,33,ROR/Bonded
2020,Qtr 4,December,3,0,Detained
2020,Qtr 4,December,3,40,ROR/Bonded
2020,Qtr 4,December,4,0,Detained
2020,Qtr 4,December,4,12,ROR/Bonded
2020,Qtr 4,December,5,2,ROR/Bonded
2020,Qtr 4,December,6,52,ROR/Bonded
2020,Qtr 4,December,7,0,Detained
2020,Qtr 4,December,7,8,ROR/Bonded
2020,Qtr 4,December,8,0,Detained
2020,Qtr 4,December,8,31,ROR/Bonded
2020,Qtr 4,December,9,0,Detained
2020,Qtr 4,December,9,28,ROR/Bonded
2020,Qtr 4,December,10,0,Detained
2020,Qtr 4,December,10,28,ROR/Bonded
2020,Qtr 4,December,11,16,Detained
2020,Qtr 4,December,11,37,ROR/Bonded
2020,Qtr 4,December,12,26,ROR/Bonded
2020,Qtr 4,December,14,0,Detained
2020,Qtr 4,December,14,5,ROR/Bonded
2020,Qtr 4,December,15,0,Detained
2020,Qtr 4,December,15,29,ROR/Bonded
2020,Qtr 4,December,16,0,Detained
2020,Qtr 4,December,16,48,ROR/Bonded
2020,Qtr 4,December,17,0,Detained
2020,Qtr 4,December,17,46,ROR/Bonded
2020,Qtr 4,December,18,0,Detained
2020,Qtr 4,December,18,17,ROR/Bonded
2020,Qtr 4,December,19,42,ROR/Bonded
2020,Qtr 4,December,20,45,ROR/Bonded
2020,Qtr 4,December,21,0,Detained
2020,Qtr 4,December,21,15,ROR/Bonded
2020,Qtr 4,December,22,0,Detained
2020,Qtr 4,December,22,3,ROR/Bonded
2020,Qtr 4,December,23,14,Detained
2020,Qtr 4,December,23,37,ROR/Bonded
2020,Qtr 4,December,24,0,Detained
2020,Qtr 4,December,24,35,ROR/Bonded
2020,Qtr 4,December,26,43,ROR/Bonded
2020,Qtr 4,December,27,41,ROR/Bonded
2020,Qtr 4,December,28,1,Detained
2020,Qtr 4,December,28,27,ROR/Bonded
2020,Qtr 4,December,29,0,Detained
2020,Qtr 4,December,29,43,ROR/Bonded
2020,Qtr 4,December,30,0,Detained
2020,Qtr 4,December,30,5,ROR/Bonded
2020,Qtr 4,December,31,0,Detained
2020,Qtr 4,December,31,29,ROR/Bonded
2021,Qtr 1,January,1,33,ROR/Bonded
2021,Qtr 1,January,2,36,ROR/Bonded
2021,Qtr 1,January,3,37,ROR/Bonded
2021,Qtr 1,January,4,0,Detained
2021,Qtr 1,January,4,4,ROR/Bonded
2021,Qtr 1,January,5,0,Detained
2021,Qtr 1,January,5,10,ROR/Bonded
2021,Qtr 1,January,6,0,Detained
2021,Qtr 1,January,6,21,ROR/Bonded
2021,Qtr 1,January,7,14,Detained
2021,Qtr 1,January,7,10,ROR/Bonded
2021,Qtr 1,January,8,0,Detained
2021,Qtr 1,January,8,12,ROR/Bonded
2021,Qtr 1,January,10,43,ROR/Bonded
2021,Qtr 1,January,11,0,Detained
2021,Qtr 1,January,11,17,ROR/Bonded
2021,Qtr 1,January,12,0,Detained
2021,Qtr 1,January,12,24,ROR/Bonded
2021,Qtr 1,January,13,1,Detained
2021,Qtr 1,January,13,16,ROR/Bonded
2021,Qtr 1,January,14,0,Detained
2021,Qtr 1,January,14,17,ROR/Bonded
2021,Qtr 1,January,15,0,Detained
2021,Qtr 1,January,15,16,ROR/Bonded
2021,Qtr 1,January,17,116,ROR/Bonded
2021,Qtr 1,January,18,124,ROR/Bonded
2021,Qtr 1,January,19,0,Detained
2021,Qtr 1,January,19,6,ROR/Bonded
2021,Qtr 1,January,20,0,Detained
2021,Qtr 1,January,20,19,ROR/Bonded
2021,Qtr 1,January,21,0,Detained
2021,Qtr 1,January,21,26,ROR/Bonded
2021,Qtr 1,January,22,0,Detained
2021,Qtr 1,January,22,14,ROR/Bonded
2021,Qtr 1,January,25,0,Detained
2021,Qtr 1,January,25,10,ROR/Bonded
2021,Qtr 1,January,26,0,Detained
2021,Qtr 1,January,26,28,ROR/Bonded
2021,Qtr 1,January,27,1,Detained
2021,Qtr 1,January,27,27,ROR/Bonded
2021,Qtr 1,January,28,1,Detained
2021,Qtr 1,January,28,26,ROR/Bonded
2021,Qtr 1,January,29,0,Detained
2021,Qtr 1,January,29,18,ROR/Bonded
2021,Qtr 1,January,30,4,ROR/Bonded
2021,Qtr 1,February,1,0,Detained
2021,Qtr 1,February,1,4,ROR/Bonded
2021,Qtr 1,February,2,0,Detained
2021,Qtr 1,February,2,6,ROR/Bonded
2021,Qtr 1,February,3,0,Detained
2021,Qtr 1,February,3,8,ROR/Bonded
2021,Qtr 1,February,4,0,Detained
2021,Qtr 1,February,4,12,ROR/Bonded
2021,Qtr 1,February,5,0,Detained
2021,Qtr 1,February,5,35,ROR/Bonded
2021,Qtr 1,February,8,0,Detained
2021,Qtr 1,February,8,10,ROR/Bonded
2021,Qtr 1,February,9,0,Detained
2021,Qtr 1,February,9,21,ROR/Bonded
2021,Qtr 1,February,10,2,Detained
2021,Qtr 1,February,10,15,ROR/Bonded
2021,Qtr 1,February,11,0,Detained
2021,Qtr 1,February,11,13,ROR/Bonded
2021,Qtr 1,February,12,0,Detained
2021,Qtr 1,February,12,14,ROR/Bonded
2021,Qtr 1,February,16,0,Detained
2021,Qtr 1,February,16,6,ROR/Bonded
2021,Qtr 1,February,17,0,Detained
2021,Qtr 1,February,17,4,ROR/Bonded
2021,Qtr 1,February,18,0,Detained
2021,Qtr 1,February,18,12,ROR/Bonded
2021,Qtr 1,February,19,2,Detained
2021,Qtr 1,February,19,14,ROR/Bonded
2021,Qtr 1,February,22,0,Detained
2021,Qtr 1,February,22,16,ROR/Bonded
2021,Qtr 1,February,23,0,Detained
2021,Qtr 1,February,23,9,ROR/Bonded
2021,Qtr 1,February,24,0,Detained
2021,Qtr 1,February,24,11,ROR/Bonded
2021,Qtr 1,February,25,0,Detained
2021,Qtr 1,February,25,13,ROR/Bonded
2021,Qtr 1,February,26,10,ROR/Bonded
2021,Qtr 1,February,27,3,ROR/Bonded
2021,Qtr 1,March,1,8,Detained
2021,Qtr 1,March,1,14,ROR/Bonded
2021,Qtr 1,March,2,0,Detained
2021,Qtr 1,March,2,5,ROR/Bonded
2021,Qtr 1,March,3,0,Detained
2021,Qtr 1,March,3,9,ROR/Bonded
2021,Qtr 1,March,4,0,Detained
2021,Qtr 1,March,4,8,ROR/Bonded
2021,Qtr 1,March,5,1,Detained
2021,Qtr 1,March,5,7,ROR/Bonded
2021,Qtr 1,March,6,19,ROR/Bonded
2021,Qtr 1,March,8,1,Detained
