Year,Quarter,Month,Day,Victim Race,Number and Percent of Cases
2022,Qtr 1,March,7,Black,2
2022,Qtr 1,March,8,Black,1
2022,Qtr 1,March,9,Black,1
2022,Qtr 1,March,10,Black,1
2022,Qtr 1,March,11,Black,3
2022,Qtr 1,March,14,Black,2
2022,Qtr 1,March,15,Black,2
2022,Qtr 1,March,16,Black,8
2022,Qtr 1,March,17,Black,1
2022,Qtr 1,March,21,Black,2
2022,Qtr 1,March,23,Black,2
2022,Qtr 1,March,26,Black,3
2022,Qtr 1,March,27,Black,1
2022,Qtr 1,March,29,Black,1
2022,Qtr 2,April,4,Black,2
2022,Qtr 2,April,5,Black,2
2022,Qtr 2,April,7,Black,2
2022,Qtr 2,April,8,Black,1
2022,Qtr 2,April,13,Black,1
2022,Qtr 2,April,14,Black,1
2022,Qtr 2,April,18,Black,1
2022,Qtr 2,April,19,Black,3
2022,Qtr 2,April,20,Black,1
2022,Qtr 2,April,25,Black,1
2022,Qtr 2,April,26,Black,1
2022,Qtr 2,April,27,Black,2
2022,Qtr 2,April,28,Black,3
2022,Qtr 2,May,2,Black,3
2022,Qtr 2,May,3,Black,2
2022,Qtr 2,May,4,Black,1
2022,Qtr 2,May,5,Black,1
2022,Qtr 2,May,6,Black,1
2022,Qtr 2,May,9,Black,4
2022,Qtr 2,May,10,Black,2
2022,Qtr 2,May,11,Black,1
2022,Qtr 2,May,16,Black,2
2022,Qtr 2,May,18,Black,1
2022,Qtr 2,May,19,Black,2
2022,Qtr 2,May,20,Black,1
2022,Qtr 2,May,23,Black,2
2022,Qtr 2,May,24,Black,1
2022,Qtr 2,May,25,Black,1
2022,Qtr 2,May,31,Black,2
2022,Qtr 2,June,2,Black,1
2022,Qtr 2,June,6,Black,1
2022,Qtr 2,June,7,Black,2
2022,Qtr 2,June,8,Black,1
2022,Qtr 2,June,9,Black,2
2022,Qtr 2,June,12,Black,2
2022,Qtr 2,June,13,Black,2
2022,Qtr 2,June,14,Black,1
2022,Qtr 2,June,15,Black,1
2022,Qtr 2,June,16,Black,1
2022,Qtr 2,June,18,Black,1
2022,Qtr 2,June,20,Black,1
2022,Qtr 2,June,21,Black,1
2022,Qtr 2,June,22,Black,1
2022,Qtr 2,June,25,Black,1
2022,Qtr 2,June,27,Black,1
2022,Qtr 2,June,28,Black,2
2022,Qtr 3,July,1,Black,2
2022,Qtr 3,July,6,Black,2
2022,Qtr 3,July,7,Black,6
2022,Qtr 3,July,8,Black,5
2022,Qtr 3,July,10,Black,1
2022,Qtr 3,July,11,Black,3
2022,Qtr 3,July,12,Black,1
2022,Qtr 3,July,14,Black,3
2022,Qtr 3,July,15,Black,3
2022,Qtr 3,July,18,Black,2
2022,Qtr 3,July,21,Black,2
2022,Qtr 3,July,22,Black,1
2022,Qtr 3,July,26,Black,1
2022,Qtr 3,July,28,Black,1
2022,Qtr 3,August,1,Black,2
2022,Qtr 3,August,2,Black,1
2022,Qtr 3,August,3,Black,2
2022,Qtr 3,August,8,Black,3
2022,Qtr 3,August,9,Black,2
2022,Qtr 3,August,10,Black,1
2022,Qtr 3,August,15,Black,2
2022,Qtr 3,August,16,Black,1
2022,Qtr 3,August,17,Black,1
2022,Qtr 3,August,18,Black,2
2022,Qtr 3,August,19,Black,1
2022,Qtr 3,August,21,Black,1
2022,Qtr 3,August,22,Black,3
2022,Qtr 3,August,23,Black,1
2022,Qtr 3,August,24,Black,1
2022,Qtr 3,August,26,Black,1
2022,Qtr 3,August,29,Black,2
2022,Qtr 3,August,30,Black,1
2022,Qtr 3,August,31,Black,1
2022,Qtr 3,September,1,Black,2
2022,Qtr 3,September,6,Black,3
2022,Qtr 3,September,7,Black,1
2022,Qtr 3,September,8,Black,1
2022,Qtr 3,September,12,Black,3
2022,Qtr 3,September,16,Black,1
2022,Qtr 3,September,17,Black,2
2022,Qtr 3,September,19,Black,1
2022,Qtr 3,September,20,Black,1
2022,Qtr 3,September,22,Black,1
2022,Qtr 3,September,23,Black,1
2022,Qtr 3,September,25,Black,1
2022,Qtr 3,September,28,Black,2
2022,Qtr 3,September,29,Black,2
2022,Qtr 3,September,30,Black,1
2022,Qtr 4,October,3,Black,2
2022,Qtr 4,October,4,Black,1
2022,Qtr 4,October,5,Black,1
2022,Qtr 4,October,6,Black,3
2022,Qtr 4,October,10,Black,1
2022,Qtr 4,October,11,Black,2
2022,Qtr 4,October,13,Black,1
2022,Qtr 4,October,14,Black,8
2022,Qtr 4,October,17,Black,1
2022,Qtr 4,October,18,Black,1
2022,Qtr 4,October,20,Black,7
2022,Qtr 4,October,21,Black,3
2022,Qtr 4,October,24,Black,1
2022,Qtr 4,October,25,Black,1
2022,Qtr 4,October,27,Black,2
2022,Qtr 4,October,29,Black,2
2022,Qtr 4,October,31,Black,1
2022,Qtr 4,November,1,Black,1
2022,Qtr 4,November,2,Black,1
2022,Qtr 4,November,4,Black,1
2022,Qtr 4,November,9,Black,1
2022,Qtr 4,November,10,Black,1
2022,Qtr 4,November,14,Black,1
2022,Qtr 4,November,15,Black,1
2022,Qtr 4,November,16,Black,1
2022,Qtr 4,November,17,Black,2
2022,Qtr 4,November,19,Black,1
2022,Qtr 4,November,20,Black,1
2022,Qtr 4,November,21,Black,3
2022,Qtr 4,November,22,Black,3
2022,Qtr 4,November,23,Black,1
2022,Qtr 4,November,28,Black,1
2022,Qtr 4,November,29,Black,4
2022,Qtr 4,November,30,Black,2
2022,Qtr 4,December,1,Black,1
2022,Qtr 4,December,2,Black,1
2022,Qtr 4,December,6,Black,3
2022,Qtr 4,December,7,Black,3
2022,Qtr 4,December,8,Black,2
2022,Qtr 4,December,12,Black,1
2022,Qtr 4,December,15,Black,1
2022,Qtr 4,December,20,Black,3
2022,Qtr 4,December,21,Black,2
2022,Qtr 4,December,27,Black,1
2023,Qtr 1,January,10,Black,3
2023,Qtr 1,January,12,Black,2
2023,Qtr 1,January,13,Black,2
2023,Qtr 1,January,14,Black,1
2023,Qtr 1,January,17,Black,9
2023,Qtr 1,January,18,Black,1
2023,Qtr 1,January,20,Black,1
2023,Qtr 1,January,23,Black,1
2023,Qtr 1,January,25,Black,1
2023,Qtr 1,January,29,Black,1
2023,Qtr 1,January,30,Black,3
2023,Qtr 1,January,31,Black,2
2023,Qtr 1,February,2,Black,1
2023,Qtr 1,February,6,Black,2
2023,Qtr 1,February,9,Black,1
2023,Qtr 1,February,13,Black,2
2023,Qtr 1,February,14,Black,1
2023,Qtr 1,February,16,Black,2
2023,Qtr 1,February,21,Black,2
2023,Qtr 1,February,22,Black,2
2023,Qtr 1,February,23,Black,1
2023,Qtr 1,February,28,Black,2
2023,Qtr 1,March,1,Black,1
2023,Qtr 1,March,3,Black,1
2023,Qtr 1,March,5,Black,1
2023,Qtr 1,March,6,Black,1
2023,Qtr 1,March,7,Black,1
2023,Qtr 1,March,9,Black,1
2023,Qtr 1,March,10,Black,1
2023,Qtr 1,March,13,Black,2
2023,Qtr 1,March,14,Black,1
2023,Qtr 1,March,16,Black,1
2023,Qtr 1,March,17,Black,3
2023,Qtr 1,March,20,Black,1
2023,Qtr 1,March,21,Black,1
2023,Qtr 1,March,22,Black,1
2023,Qtr 1,March,23,Black,1
2023,Qtr 1,March,24,Black,1
2023,Qtr 1,March,27,Black,2
2023,Qtr 2,April,3,Black,3
2023,Qtr 2,April,4,Black,1
2023,Qtr 2,April,5,Black,1
2023,Qtr 2,April,7,Black,1
2023,Qtr 2,April,10,Black,2
2023,Qtr 2,April,11,Black,1
2023,Qtr 2,April,12,Black,2
2023,Qtr 2,April,13,Black,1
2023,Qtr 2,April,14,Black,1
2023,Qtr 2,April,17,Black,1
2023,Qtr 2,April,18,Black,1
2023,Qtr 2,April,19,Black,1
2023,Qtr 2,April,20,Black,2
2023,Qtr 2,April,25,Black,1
2023,Qtr 2,April,26,Black,1
2023,Qtr 2,April,28,Black,1
2023,Qtr 2,May,1,Black,2
2023,Qtr 2,May,2,Black,3
2023,Qtr 2,May,4,Black,1
2023,Qtr 2,May,8,Black,2
2023,Qtr 2,May,9,Black,1
2023,Qtr 2,May,10,Black,1
2023,Qtr 2,May,11,Black,3
2023,Qtr 2,May,14,Black,1
2023,Qtr 2,May,15,Black,4
2023,Qtr 2,May,16,Black,2
2023,Qtr 2,May,19,Black,1
2023,Qtr 2,May,22,Black,3
2023,Qtr 2,May,23,Black,1
2023,Qtr 2,May,25,Black,2
2023,Qtr 2,May,26,Black,1
2023,Qtr 2,May,30,Black,2
2023,Qtr 2,May,31,Black,2
2023,Qtr 2,June,2,Black,1
2023,Qtr 2,June,5,Black,2
2023,Qtr 2,June,6,Black,1
2023,Qtr 2,June,7,Black,1
2023,Qtr 2,June,8,Black,2
2023,Qtr 2,June,9,Black,3
2023,Qtr 2,June,12,Black,1
2023,Qtr 2,June,13,Black,3
2023,Qtr 2,June,20,Black,4
2023,Qtr 2,June,21,Black,4
2023,Qtr 2,June,22,Black,4
2023,Qtr 2,June,23,Black,1
2023,Qtr 2,June,26,Black,3
2023,Qtr 2,June,27,Black,1
2023,Qtr 2,June,28,Black,3
2023,Qtr 2,June,29,Black,2
2023,Qtr 2,June,30,Black,1
2023,Qtr 3,July,3,Black,1
2023,Qtr 3,July,5,Black,5
2023,Qtr 3,July,6,Black,2
2023,Qtr 3,July,7,Black,2
2023,Qtr 3,July,8,Black,1
2023,Qtr 3,July,10,Black,1
2023,Qtr 3,July,11,Black,1
2023,Qtr 3,July,12,Black,1
2023,Qtr 3,July,17,Black,2
2023,Qtr 3,July,18,Black,5
2023,Qtr 3,July,19,Black,3
2023,Qtr 3,July,20,Black,4
2023,Qtr 3,July,24,Black,1
2023,Qtr 3,July,25,Black,1
2023,Qtr 3,July,26,Black,1
2023,Qtr 3,July,28,Black,2
2023,Qtr 3,July,31,Black,2
2023,Qtr 3,August,1,Black,6
2023,Qtr 3,August,3,Black,4
2023,Qtr 3,August,7,Black,2
2023,Qtr 3,August,8,Black,1
2023,Qtr 3,August,9,Black,1
2023,Qtr 3,August,11,Black,1
2023,Qtr 3,August,14,Black,1
2023,Qtr 3,August,15,Black,2
2023,Qtr 3,August,16,Black,2
2023,Qtr 3,August,19,Black,1
2023,Qtr 3,August,21,Black,1
2023,Qtr 3,August,22,Black,2
2023,Qtr 3,August,23,Black,2
2023,Qtr 3,August,24,Black,2
2023,Qtr 3,August,25,Black,1
2023,Qtr 3,August,27,Black,1
2023,Qtr 3,August,28,Black,4
2023,Qtr 3,August,30,Black,1
2023,Qtr 3,September,1,Black,1
2023,Qtr 3,September,5,Black,2
2023,Qtr 3,September,6,Black,3
2023,Qtr 3,September,11,Black,1
2023,Qtr 3,September,12,Black,4
2023,Qtr 3,September,15,Black,1
2023,Qtr 3,September,18,Black,3
2023,Qtr 3,September,19,Black,1
2023,Qtr 3,September,20,Black,5
2023,Qtr 3,September,22,Black,1
2023,Qtr 3,September,25,Black,1
2023,Qtr 3,September,27,Black,4
2023,Qtr 3,September,28,Black,2
2023,Qtr 3,September,29,Black,2
2023,Qtr 4,October,2,Black,3
2023,Qtr 4,October,5,Black,2
2023,Qtr 4,October,10,Black,2
2023,Qtr 4,October,12,Black,1
2023,Qtr 4,October,13,Black,2
2023,Qtr 4,October,16,Black,4
2023,Qtr 4,October,17,Black,2
2023,Qtr 4,October,18,Black,1
2023,Qtr 4,October,20,Black,1
2023,Qtr 4,October,22,Black,1
2023,Qtr 4,October,23,Black,3
2023,Qtr 4,October,24,Black,1
2023,Qtr 4,October,25,Black,1
2023,Qtr 4,October,26,Black,2
2023,Qtr 4,October,27,Black,2
2023,Qtr 4,October,30,Black,1
2023,Qtr 4,October,31,Black,2
2023,Qtr 4,November,1,Black,1
2023,Qtr 4,November,2,Black,1
2023,Qtr 4,November,3,Black,2
2023,Qtr 4,November,6,Black,3
2023,Qtr 4,November,8,Black,1
2023,Qtr 4,November,13,Black,4
2023,Qtr 4,November,14,Black,1
2023,Qtr 4,November,15,Black,3
2023,Qtr 4,November,17,Black,1
2023,Qtr 4,November,18,Black,1
2023,Qtr 4,November,20,Black,2
2023,Qtr 4,November,27,Black,1
2023,Qtr 4,November,28,Black,1
2023,Qtr 4,November,29,Black,1
2023,Qtr 4,December,2,Black,1
2023,Qtr 4,December,5,Black,1
2023,Qtr 4,December,11,Black,2
2023,Qtr 4,December,12,Black,1
2023,Qtr 4,December,13,Black,1
2023,Qtr 4,December,14,Black,1
2023,Qtr 4,December,18,Black,1
2023,Qtr 4,December,20,Black,1
2023,Qtr 4,December,21,Black,1
2023,Qtr 4,December,22,Black,1
2023,Qtr 4,December,27,Black,1
2023,Qtr 4,December,28,Black,1
2017,Qtr 1,January,3,Latino,6
2017,Qtr 1,January,4,Latino,6
2017,Qtr 1,January,5,Latino,1
2017,Qtr 1,January,6,Latino,3
2017,Qtr 1,January,9,Latino,6
2017,Qtr 1,January,10,Latino,6
2017,Qtr 1,January,11,Latino,7
2017,Qtr 1,January,12,Latino,7
2017,Qtr 1,January,13,Latino,2
2017,Qtr 1,January,14,Latino,1
2017,Qtr 1,January,17,Latino,9
2017,Qtr 1,January,18,Latino,2
2017,Qtr 1,January,19,Latino,3
2017,Qtr 1,January,20,Latino,1
2017,Qtr 1,January,21,Latino,5
2017,Qtr 1,January,23,Latino,8
2017,Qtr 1,January,24,Latino,6
2017,Qtr 1,January,25,Latino,6
2017,Qtr 1,January,26,Latino,1
2017,Qtr 1,January,27,Latino,3
2017,Qtr 1,January,29,Latino,2
2017,Qtr 1,January,30,Latino,3
2017,Qtr 1,January,31,Latino,1
2017,Qtr 1,February,1,Latino,3
2017,Qtr 1,February,2,Latino,7
2017,Qtr 1,February,3,Latino,1
2017,Qtr 1,February,6,Latino,15
2017,Qtr 1,February,7,Latino,3
2017,Qtr 1,February,9,Latino,4
2017,Qtr 1,February,10,Latino,3
2017,Qtr 1,February,11,Latino,1
2017,Qtr 1,February,13,Latino,1
2017,Qtr 1,February,14,Latino,7
2017,Qtr 1,February,15,Latino,2
2017,Qtr 1,February,16,Latino,2
2017,Qtr 1,February,17,Latino,1
2017,Qtr 1,February,20,Latino,1
2017,Qtr 1,February,21,Latino,7
2017,Qtr 1,February,22,Latino,4
2017,Qtr 1,February,23,Latino,3
2017,Qtr 1,February,24,Latino,2
2017,Qtr 1,February,27,Latino,1
2017,Qtr 1,February,28,Latino,10
2017,Qtr 1,March,1,Latino,2
2017,Qtr 1,March,2,Latino,2
2017,Qtr 1,March,3,Latino,1
2017,Qtr 1,March,4,Latino,7
2017,Qtr 1,March,5,Latino,1
2017,Qtr 1,March,6,Latino,6
2017,Qtr 1,March,7,Latino,6
2017,Qtr 1,March,8,Latino,4
2017,Qtr 1,March,9,Latino,4
2017,Qtr 1,March,10,Latino,5
2017,Qtr 1,March,11,Latino,1
2017,Qtr 1,March,13,Latino,8
2017,Qtr 1,March,14,Latino,3
2017,Qtr 1,March,15,Latino,1
2017,Qtr 1,March,16,Latino,3
2017,Qtr 1,March,17,Latino,3
2017,Qtr 1,March,19,Latino,5
2017,Qtr 1,March,20,Latino,4
2017,Qtr 1,March,21,Latino,4
2017,Qtr 1,March,22,Latino,4
2017,Qtr 1,March,23,Latino,8
2017,Qtr 1,March,24,Latino,5
2017,Qtr 1,March,25,Latino,2
2017,Qtr 1,March,26,Latino,3
2017,Qtr 1,March,27,Latino,2
2017,Qtr 1,March,28,Latino,5
2017,Qtr 1,March,29,Latino,2
2017,Qtr 1,March,31,Latino,1
2017,Qtr 2,April,1,Latino,2
2017,Qtr 2,April,3,Latino,5
2017,Qtr 2,April,4,Latino,9
2017,Qtr 2,April,5,Latino,3
2017,Qtr 2,April,6,Latino,4
2017,Qtr 2,April,7,Latino,5
2017,Qtr 2,April,8,Latino,3
2017,Qtr 2,April,10,Latino,9
2017,Qtr 2,April,11,Latino,3
2017,Qtr 2,April,12,Latino,3
2017,Qtr 2,April,13,Latino,3
2017,Qtr 2,April,14,Latino,3
2017,Qtr 2,April,17,Latino,1
2017,Qtr 2,April,18,Latino,6
2017,Qtr 2,April,19,Latino,6
2017,Qtr 2,April,20,Latino,10
2017,Qtr 2,April,21,Latino,3
2017,Qtr 2,April,24,Latino,7
2017,Qtr 2,April,25,Latino,3
2017,Qtr 2,April,26,Latino,5
2017,Qtr 2,April,27,Latino,1
2017,Qtr 2,April,28,Latino,3
2017,Qtr 2,May,1,Latino,9
2017,Qtr 2,May,2,Latino,9
2017,Qtr 2,May,3,Latino,2
2017,Qtr 2,May,4,Latino,3
2017,Qtr 2,May,5,Latino,2
2017,Qtr 2,May,8,Latino,4
2017,Qtr 2,May,9,Latino,11
2017,Qtr 2,May,10,Latino,4
2017,Qtr 2,May,11,Latino,1
2017,Qtr 2,May,12,Latino,5
2017,Qtr 2,May,15,Latino,10
2017,Qtr 2,May,16,Latino,5
2017,Qtr 2,May,17,Latino,4
2017,Qtr 2,May,18,Latino,1
2017,Qtr 2,May,19,Latino,3
2017,Qtr 2,May,22,Latino,10
2017,Qtr 2,May,23,Latino,5
2017,Qtr 2,May,24,Latino,5
2017,Qtr 2,May,25,Latino,3
2017,Qtr 2,May,26,Latino,3
2017,Qtr 2,May,30,Latino,11
2017,Qtr 2,May,31,Latino,9
2017,Qtr 2,June,1,Latino,6
2017,Qtr 2,June,2,Latino,10
2017,Qtr 2,June,5,Latino,3
2017,Qtr 2,June,6,Latino,8
2017,Qtr 2,June,7,Latino,5
2017,Qtr 2,June,8,Latino,5
2017,Qtr 2,June,9,Latino,10
2017,Qtr 2,June,12,Latino,4
2017,Qtr 2,June,13,Latino,6
2017,Qtr 2,June,14,Latino,6
2017,Qtr 2,June,15,Latino,6
2017,Qtr 2,June,19,Latino,10
2017,Qtr 2,June,20,Latino,5
2017,Qtr 2,June,21,Latino,5
2017,Qtr 2,June,22,Latino,6
2017,Qtr 2,June,26,Latino,13
2017,Qtr 2,June,27,Latino,7
2017,Qtr 2,June,28,Latino,5
2017,Qtr 2,June,29,Latino,7
2017,Qtr 2,June,30,Latino,6
2017,Qtr 3,July,3,Latino,7
2017,Qtr 3,July,5,Latino,7
2017,Qtr 3,July,6,Latino,7
2017,Qtr 3,July,7,Latino,4
2017,Qtr 3,July,10,Latino,4
2017,Qtr 3,July,11,Latino,7
2017,Qtr 3,July,12,Latino,2
2017,Qtr 3,July,13,Latino,5
2017,Qtr 3,July,14,Latino,4
2017,Qtr 3,July,15,Latino,1
2017,Qtr 3,July,17,Latino,2
2017,Qtr 3,July,18,Latino,9
2017,Qtr 3,July,20,Latino,9
2017,Qtr 3,July,21,Latino,1
2017,Qtr 3,July,24,Latino,7
2017,Qtr 3,July,25,Latino,9
2017,Qtr 3,July,26,Latino,3
2017,Qtr 3,July,27,Latino,6
2017,Qtr 3,July,28,Latino,4
2017,Qtr 3,July,30,Latino,1
2017,Qtr 3,July,31,Latino,6
2017,Qtr 3,August,1,Latino,6
2017,Qtr 3,August,2,Latino,5
2017,Qtr 3,August,3,Latino,6
2017,Qtr 3,August,4,Latino,3
2017,Qtr 3,August,7,Latino,6
2017,Qtr 3,August,8,Latino,8
2017,Qtr 3,August,9,Latino,4
2017,Qtr 3,August,10,Latino,3
2017,Qtr 3,August,11,Latino,3
2017,Qtr 3,August,12,Latino,2
2017,Qtr 3,August,14,Latino,4
2017,Qtr 3,August,15,Latino,8
2017,Qtr 3,August,16,Latino,2
2017,Qtr 3,August,17,Latino,12
2017,Qtr 3,August,18,Latino,2
2017,Qtr 3,August,19,Latino,1
2017,Qtr 3,August,21,Latino,6
2017,Qtr 3,August,22,Latino,11
2017,Qtr 3,August,23,Latino,3
2017,Qtr 3,August,24,Latino,3
2017,Qtr 3,August,25,Latino,1
2017,Qtr 3,August,26,Latino,3
2017,Qtr 3,August,27,Latino,2
2017,Qtr 3,August,28,Latino,8
2017,Qtr 3,August,29,Latino,9
2017,Qtr 3,August,30,Latino,9
2017,Qtr 3,August,31,Latino,6
2017,Qtr 3,September,1,Latino,1
2017,Qtr 3,September,2,Latino,3
2017,Qtr 3,September,3,Latino,2
2017,Qtr 3,September,5,Latino,9
2017,Qtr 3,September,6,Latino,2
2017,Qtr 3,September,7,Latino,3
2017,Qtr 3,September,8,Latino,4
2017,Qtr 3,September,9,Latino,1
2017,Qtr 3,September,10,Latino,3
2017,Qtr 3,September,11,Latino,17
2017,Qtr 3,September,12,Latino,13
2017,Qtr 3,September,13,Latino,4
2017,Qtr 3,September,14,Latino,6
2017,Qtr 3,September,15,Latino,5
2017,Qtr 3,September,18,Latino,5
2017,Qtr 3,September,19,Latino,9
2017,Qtr 3,September,20,Latino,4
2017,Qtr 3,September,21,Latino,2
2017,Qtr 3,September,22,Latino,2
2017,Qtr 3,September,23,Latino,3
2017,Qtr 3,September,25,Latino,10
2017,Qtr 3,September,26,Latino,4
2017,Qtr 3,September,27,Latino,3
2017,Qtr 3,September,28,Latino,9
2017,Qtr 3,September,29,Latino,9
2017,Qtr 3,September,30,Latino,2
2017,Qtr 4,October,2,Latino,10
2017,Qtr 4,October,3,Latino,8
2017,Qtr 4,October,4,Latino,8
2017,Qtr 4,October,5,Latino,5
2017,Qtr 4,October,6,Latino,3
2017,Qtr 4,October,7,Latino,1
2017,Qtr 4,October,10,Latino,4
2017,Qtr 4,October,11,Latino,9
2017,Qtr 4,October,12,Latino,3
2017,Qtr 4,October,13,Latino,8
2017,Qtr 4,October,14,Latino,2
2017,Qtr 4,October,16,Latino,16
2017,Qtr 4,October,17,Latino,5
2017,Qtr 4,October,18,Latino,1
2017,Qtr 4,October,19,Latino,5
2017,Qtr 4,October,20,Latino,1
2017,Qtr 4,October,23,Latino,11
2017,Qtr 4,October,24,Latino,7
2017,Qtr 4,October,25,Latino,3
2017,Qtr 4,October,26,Latino,8
2017,Qtr 4,October,27,Latino,4
2017,Qtr 4,October,28,Latino,7
2017,Qtr 4,October,30,Latino,6
2017,Qtr 4,October,31,Latino,6
2017,Qtr 4,November,1,Latino,9
2017,Qtr 4,November,2,Latino,4
2017,Qtr 4,November,3,Latino,2
2017,Qtr 4,November,4,Latino,1
2017,Qtr 4,November,6,Latino,9
2017,Qtr 4,November,7,Latino,3
2017,Qtr 4,November,8,Latino,1
2017,Qtr 4,November,9,Latino,6
2017,Qtr 4,November,13,Latino,10
2017,Qtr 4,November,14,Latino,6
2017,Qtr 4,November,15,Latino,7
2017,Qtr 4,November,16,Latino,5
2017,Qtr 4,November,17,Latino,4
2017,Qtr 4,November,18,Latino,4
2017,Qtr 4,November,19,Latino,1
2017,Qtr 4,November,20,Latino,5
2017,Qtr 4,November,21,Latino,4
2017,Qtr 4,November,22,Latino,2
2017,Qtr 4,November,25,Latino,1
2017,Qtr 4,November,27,Latino,9
2017,Qtr 4,November,28,Latino,9
2017,Qtr 4,November,29,Latino,7
2017,Qtr 4,November,30,Latino,3
2017,Qtr 4,December,1,Latino,2
2017,Qtr 4,December,2,Latino,4
2017,Qtr 4,December,4,Latino,7
2017,Qtr 4,December,5,Latino,5
2017,Qtr 4,December,6,Latino,4
2017,Qtr 4,December,7,Latino,3
2017,Qtr 4,December,8,Latino,3
2017,Qtr 4,December,9,Latino,6
2017,Qtr 4,December,11,Latino,7
2017,Qtr 4,December,12,Latino,6
2017,Qtr 4,December,13,Latino,4
2017,Qtr 4,December,14,Latino,2
2017,Qtr 4,December,15,Latino,2
2017,Qtr 4,December,16,Latino,3
2017,Qtr 4,December,18,Latino,6
2017,Qtr 4,December,19,Latino,8
2017,Qtr 4,December,20,Latino,6
2017,Qtr 4,December,21,Latino,3
2017,Qtr 4,December,22,Latino,6
2017,Qtr 4,December,26,Latino,8
2017,Qtr 4,December,27,Latino,4
2017,Qtr 4,December,28,Latino,4
2017,Qtr 4,December,29,Latino,4
2017,Qtr 4,December,31,Latino,1
2018,Qtr 1,January,2,Latino,3
2018,Qtr 1,January,3,Latino,5
2018,Qtr 1,January,4,Latino,1
2018,Qtr 1,January,5,Latino,4
2018,Qtr 1,January,8,Latino,10
2018,Qtr 1,January,9,Latino,7
2018,Qtr 1,January,10,Latino,2
2018,Qtr 1,January,11,Latino,4
2018,Qtr 1,January,12,Latino,4
2018,Qtr 1,January,13,Latino,7
2018,Qtr 1,January,14,Latino,2
2018,Qtr 1,January,16,Latino,4
2018,Qtr 1,January,17,Latino,3
2018,Qtr 1,January,18,Latino,2
2018,Qtr 1,January,19,Latino,5
2018,Qtr 1,January,21,Latino,1
2018,Qtr 1,January,22,Latino,10
2018,Qtr 1,January,23,Latino,5
2018,Qtr 1,January,24,Latino,4
2018,Qtr 1,January,25,Latino,5
2018,Qtr 1,January,27,Latino,3
2018,Qtr 1,January,28,Latino,1
2018,Qtr 1,January,29,Latino,7
2018,Qtr 1,January,30,Latino,2
2018,Qtr 1,January,31,Latino,4
2018,Qtr 1,February,1,Latino,4
2018,Qtr 1,February,2,Latino,3
2018,Qtr 1,February,5,Latino,6
2018,Qtr 1,February,6,Latino,8
2018,Qtr 1,February,7,Latino,8
2018,Qtr 1,February,8,Latino,4
2018,Qtr 1,February,9,Latino,4
2018,Qtr 1,February,10,Latino,2
2018,Qtr 1,February,11,Latino,1
2018,Qtr 1,February,12,Latino,10
2018,Qtr 1,February,13,Latino,8
2018,Qtr 1,February,14,Latino,2
2018,Qtr 1,February,15,Latino,3
2018,Qtr 1,February,16,Latino,4
2018,Qtr 1,February,17,Latino,4
2018,Qtr 1,February,20,Latino,8
2018,Qtr 1,February,21,Latino,5
2018,Qtr 1,February,22,Latino,3
2018,Qtr 1,February,25,Latino,2
2018,Qtr 1,February,26,Latino,6
2018,Qtr 1,February,27,Latino,5
2018,Qtr 1,February,28,Latino,4
2018,Qtr 1,March,1,Latino,2
2018,Qtr 1,March,3,Latino,2
2018,Qtr 1,March,5,Latino,13
2018,Qtr 1,March,6,Latino,5
2018,Qtr 1,March,7,Latino,3
2018,Qtr 1,March,8,Latino,3
2018,Qtr 1,March,9,Latino,3
2018,Qtr 1,March,12,Latino,7
2018,Qtr 1,March,13,Latino,6
2018,Qtr 1,March,14,Latino,5
2018,Qtr 1,March,15,Latino,3
2018,Qtr 1,March,16,Latino,2
2018,Qtr 1,March,17,Latino,2
2018,Qtr 1,March,18,Latino,1
2018,Qtr 1,March,19,Latino,7
2018,Qtr 1,March,20,Latino,5
2018,Qtr 1,March,21,Latino,5
2018,Qtr 1,March,22,Latino,8
2018,Qtr 1,March,23,Latino,5
2018,Qtr 1,March,24,Latino,5
2018,Qtr 1,March,26,Latino,8
2018,Qtr 1,March,27,Latino,2
2018,Qtr 1,March,28,Latino,5
2018,Qtr 1,March,29,Latino,3
2018,Qtr 1,March,30,Latino,1
2018,Qtr 2,April,2,Latino,11
2018,Qtr 2,April,3,Latino,7
2018,Qtr 2,April,4,Latino,3
2018,Qtr 2,April,5,Latino,3
2018,Qtr 2,April,6,Latino,2
2018,Qtr 2,April,7,Latino,2
2018,Qtr 2,April,8,Latino,3
2018,Qtr 2,April,9,Latino,6
2018,Qtr 2,April,10,Latino,5
2018,Qtr 2,April,11,Latino,2
2018,Qtr 2,April,12,Latino,5
2018,Qtr 2,April,13,Latino,5
2018,Qtr 2,April,14,Latino,2
2018,Qtr 2,April,16,Latino,6
2018,Qtr 2,April,17,Latino,6
2018,Qtr 2,April,18,Latino,6
2018,Qtr 2,April,19,Latino,2
2018,Qtr 2,April,20,Latino,2
2018,Qtr 2,April,23,Latino,9
2018,Qtr 2,April,24,Latino,8
2018,Qtr 2,April,25,Latino,7
2018,Qtr 2,April,26,Latino,8
2018,Qtr 2,April,27,Latino,2
2018,Qtr 2,April,28,Latino,2
2018,Qtr 2,April,29,Latino,1
2018,Qtr 2,April,30,Latino,7
2018,Qtr 2,May,1,Latino,4
2018,Qtr 2,May,2,Latino,3
2018,Qtr 2,May,3,Latino,1
2018,Qtr 2,May,4,Latino,3
